time,cmd_x,act_x,cmd_y,act_y,cmd_z,act_z,cmd_ox,act_ox,cmd_oy,act_oy,cmd_oz,act_oz,cmd_ow,act_ow,cmd_gripper,act_gripper
99.41962957382202,0.5438409447669983,0.5443300803660225,0.08104828745126724,0.07155723712124643,0.10758861899375916,0.12118151858756716,0.9168952703475952,0.9269484668271796,-0.3922211527824402,-0.3751234760231784,0.02039715275168419,-0.005314001264989686,0.010057303123176098,-0.003882961774568424,0.07493557035923004,0.034234002232551575
99.4546856880188,0.5452525615692139,0.5443300803660225,0.0840093269944191,0.07155723712124643,0.10470683872699738,0.12118151858756716,0.9168735146522522,0.9269484668271796,-0.39079397916793823,-0.3751234760231784,0.01948634162545204,-0.005314001264989686,0.009321124292910099,-0.003882961774568424,0.07329688966274261,0.034234002232551575
99.7804639339447,0.5448348522186279,0.544011406337749,0.07088356465101242,0.07856715943817712,0.12222197651863098,0.10799541845735174,0.9270439147949219,0.9265837493818652,-0.3755829632282257,-0.3760100727292824,-0.005655016750097275,-0.007301692600936068,-0.0059890225529670715,-0.000244820489923725,0.07403590530157089,0.034234002232551575
99.85733342170715,0.545188844203949,0.5442861029810838,0.07169803977012634,0.0799435440919027,0.1238841786980629,0.10605824798485003,0.9254426956176758,0.92646558854435,-0.37794649600982666,-0.37630328217090453,-0.005040176212787628,-0.007172475219270018,-0.0036689024418592453,0.0005489034250406835,0.0427720732986927,0.034234002232551575
99.90062928199768,0.5465347170829773,0.5445201036279648,0.07471953332424164,0.07984476244093296,0.12756523489952087,0.10617890543146687,0.9253838658332825,0.9264209036139187,-0.37936457991600037,-0.3764172954999133,-0.0026756636798381805,-0.006950177441113167,0.00043091364204883575,0.0006450554208831519,0.04507126286625862,0.034234002232551575
99.93408989906311,0.544041633605957,0.545045102570575,0.07306554913520813,0.07951570668156521,0.1300918608903885,0.10659603873164121,0.9260378479957581,0.9263063926330337,-0.3777209520339966,-0.37670796443912236,-0.002760283648967743,-0.006427677593357211,0.0016730092465877533,0.0008075263666021673,0.04438447579741478,0.034234002232551575
99.99903297424316,0.5433209538459778,0.546370188893789,0.07446164637804031,0.07854073732776609,0.13118435442447662,0.10839815952650478,0.925731360912323,0.9260104933453991,-0.3782525956630707,-0.3774592394831441,-0.0025014281272888184,-0.004681746041575419,0.004007778130471706,0.0012477782524312534,0.05012010782957077,0.034234002232551575
100.05709934234619,0.5419021248817444,0.547494008895463,0.07523386925458908,0.07760546788406836,0.13637182116508484,0.11043848609914624,0.9245375990867615,0.9257443275717608,-0.3785916268825531,-0.37812615975836217,-0.0017098896205425262,-0.0031016493372536076,0.00966725591570139,0.001676517183770822,0.04853246361017227,0.034234002232551575
100.09072947502136,0.5406460762023926,0.5479088749402626,0.07342849671840668,0.07731192185837198,0.13792261481285095,0.11159100044667532,0.9253755807876587,0.9256654481189407,-0.3774358928203583,-0.3783237343179375,-0.00046490877866744995,-0.0023904121417054943,0.008889623917639256,0.0018162673924987977,0.053589530289173126,0.034234002232551575
100.1567656993866,0.542792022228241,0.5482271051506543,0.07596505433320999,0.07708316527428637,0.1382335126399994,0.11292003339346156,0.924055814743042,0.9256194611082561,-0.3797094225883484,-0.37843962756396404,0.0021193884313106537,-0.0017049312947555906,0.010268041864037514,0.0018806463079803772,0.055048104375600815,0.034234002232551575
100.19835567474365,0.5432513356208801,0.548461702887633,0.07588762789964676,0.07684723239501254,0.1413983404636383,0.11431843515633082,0.9247792363166809,0.9255806121117857,-0.38103237748146057,-0.37853701460320266,0.004444612190127373,-0.001158527384119937,0.01187838800251484,0.0018161786748809561,0.05333913117647171,0.034234002232551575
100.23316550254822,0.5428346395492554,0.5487000651901003,0.07541681081056595,0.07641373586822248,0.14509962499141693,0.11782535924073125,0.9238893389701843,0.9255616909999694,-0.38150089979171753,-0.37858730708630467,0.006626030430197716,-0.00041830386898249064,0.013118868693709373,0.0011888961432866224,0.05557211488485336,0.034234002232551575
100.28386640548706,0.542511522769928,0.548827574422403,0.07621435075998306,0.07601325848539252,0.14595726132392883,0.12177488790802342,0.9230797290802002,0.9255738474998751,-0.3829159140586853,-0.3785592277547177,0.005548806861042976,0.0003824249750577922,0.013620867393910885,0.00044629981247086033,0.05864645913243294,0.034234002232551575
100.31552600860596,0.5421902537345886,0.548827574422403,0.07791689038276672,0.07601325848539252,0.1490907073020935,0.12177488790802342,0.922833263874054,0.9255738474998751,-0.3835624158382416,-0.3785592277547177,0.006691040471196175,0.0003824249750577922,0.015872646123170853,0.00044629981247086033,0.059651363641023636,0.034234002232551575
