condition,episode,episode_idx,save_idx,phase_target,phase_error,eef_z,path,action_key,action_dim,action_value
high,episode_000008,8,4,0.25,0.07608461410509282,0.018336017596751422,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_4_004_observation_frame.pt,action_values.5,5,48.92710494995117
high,episode_000009,9,5,0.25,0.14369481299753417,0.017497976367441076,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_5_005_observation_frame.pt,action_values.0,0,-7.76317024230957
high,episode_000009,9,5,0.25,0.14369481299753417,0.017497976367441076,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_5_005_observation_frame.pt,action_values.1,1,98.5809326171875
high,episode_000009,9,5,0.25,0.14369481299753417,0.017497976367441076,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_5_005_observation_frame.pt,action_values.2,2,14.643463134765625
high,episode_000009,9,5,0.25,0.14369481299753417,0.017497976367441076,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_5_005_observation_frame.pt,action_values.3,3,-83.1762466430664
high,episode_000009,9,5,0.25,0.14369481299753417,0.017497976367441076,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_5_005_observation_frame.pt,action_values.4,4,-6.377363204956055
high,episode_000009,9,5,0.25,0.14369481299753417,0.017497976367441076,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_5_005_observation_frame.pt,action_values.5,5,48.306175231933594
low,episode_000000,0,1,0.25,0.01195298572233841,0.025928982763113534,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,action_values.0,0,-8.581414222717285
low,episode_000000,0,1,0.25,0.01195298572233841,0.025928982763113534,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,action_values.1,1,37.27581024169922
low,episode_000000,0,1,0.25,0.01195298572233841,0.025928982763113534,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,action_values.2,2,-27.273117065429688
low,episode_000000,0,1,0.25,0.01195298572233841,0.025928982763113534,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,action_values.3,3,-91.19678497314453
low,episode_000000,0,1,0.25,0.01195298572233841,0.025928982763113534,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,action_values.4,4,-6.756943702697754
low,episode_000000,0,1,0.25,0.01195298572233841,0.025928982763113534,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,action_values.5,5,47.762046813964844
low,episode_000001,1,1,0.25,0.08655699488657453,0.022395955693280498,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_1_001_observation_frame.pt,action_values.0,0,-10.920267105102539
low,episode_000001,1,1,0.25,0.08655699488657453,0.022395955693280498,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_1_001_observation_frame.pt,action_values.1,1,34.188812255859375
low,episode_000001,1,1,0.25,0.08655699488657453,0.022395955693280498,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_1_001_observation_frame.pt,action_values.2,2,-19.56819725036621
low,episode_000001,1,1,0.25,0.08655699488657453,0.022395955693280498,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_1_001_observation_frame.pt,action_values.3,3,-80.20055389404297
low,episode_000001,1,1,0.25,0.08655699488657453,0.022395955693280498,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_1_001_observation_frame.pt,action_values.4,4,-8.131114959716797
low,episode_000001,1,1,0.25,0.08655699488657453,0.022395955693280498,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_1_001_observation_frame.pt,action_values.5,5,46.95738983154297
low,episode_000002,2,4,0.25,0.11977695592521506,0.021357915079931164,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_4_004_observation_frame.pt,action_values.0,0,-5.659034252166748
low,episode_000002,2,4,0.25,0.11977695592521506,0.021357915079931164,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_4_004_observation_frame.pt,action_values.1,1,101.08251190185547
low,episode_000002,2,4,0.25,0.11977695592521506,0.021357915079931164,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_4_004_observation_frame.pt,action_values.2,2,15.96854019165039
low,episode_000002,2,4,0.25,0.11977695592521506,0.021357915079931164,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_4_004_observation_frame.pt,action_values.3,3,-85.88491821289062
low,episode_000002,2,4,0.25,0.11977695592521506,0.021357915079931164,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_4_004_observation_frame.pt,action_values.4,4,-3.1449673175811768
low,episode_000002,2,4,0.25,0.11977695592521506,0.021357915079931164,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_4_004_observation_frame.pt,action_values.5,5,48.86376190185547
low,episode_000003,3,1,0.25,0.21267356892005818,0.01793611072795752,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_1_001_observation_frame.pt,action_values.0,0,-10.455081939697266
low,episode_000003,3,1,0.25,0.21267356892005818,0.01793611072795752,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_1_001_observation_frame.pt,action_values.1,1,34.90711975097656
low,episode_000003,3,1,0.25,0.21267356892005818,0.01793611072795752,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_1_001_observation_frame.pt,action_values.2,2,-16.90941619873047
low,episode_000003,3,1,0.25,0.21267356892005818,0.01793611072795752,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_1_001_observation_frame.pt,action_values.3,3,-78.18070983886719
low,episode_000003,3,1,0.25,0.21267356892005818,0.01793611072795752,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_1_001_observation_frame.pt,action_values.4,4,-8.084578514099121
low,episode_000003,3,1,0.25,0.21267356892005818,0.01793611072795752,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_1_001_observation_frame.pt,action_values.5,5,47.686607360839844
low,episode_000004,4,4,0.25,0.14871068584287278,0.017699384715382252,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_4_004_observation_frame.pt,action_values.0,0,-6.144313812255859
low,episode_000004,4,4,0.25,0.14871068584287278,0.017699384715382252,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_4_004_observation_frame.pt,action_values.1,1,100.91462707519531
low,episode_000004,4,4,0.25,0.14871068584287278,0.017699384715382252,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_4_004_observation_frame.pt,action_values.2,2,17.392749786376953
low,episode_000004,4,4,0.25,0.14871068584287278,0.017699384715382252,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_4_004_observation_frame.pt,action_values.3,3,-85.85140991210938
low,episode_000004,4,4,0.25,0.14871068584287278,0.017699384715382252,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_4_004_observation_frame.pt,action_values.4,4,-2.5603463649749756
low,episode_000004,4,4,0.25,0.14871068584287278,0.017699384715382252,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_4_004_observation_frame.pt,action_values.5,5,49.2879638671875
low,episode_000005,5,4,0.25,0.19349746995582534,0.01840597425049746,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_4_004_observation_frame.pt,action_values.0,0,-5.603440284729004
low,episode_000005,5,4,0.25,0.19349746995582534,0.01840597425049746,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_4_004_observation_frame.pt,action_values.1,1,100.56393432617188
low,episode_000005,5,4,0.25,0.19349746995582534,0.01840597425049746,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_4_004_observation_frame.pt,action_values.2,2,17.175697326660156
low,episode_000005,5,4,0.25,0.19349746995582534,0.01840597425049746,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_4_004_observation_frame.pt,action_values.3,3,-86.56388854980469
low,episode_000005,5,4,0.25,0.19349746995582534,0.01840597425049746,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_4_004_observation_frame.pt,action_values.4,4,-2.3133645057678223
low,episode_000005,5,4,0.25,0.19349746995582534,0.01840597425049746,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_4_004_observation_frame.pt,action_values.5,5,49.155487060546875
low,episode_000006,6,4,0.25,0.20555125079080477,0.018194679706304076,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_4_004_observation_frame.pt,action_values.0,0,-6.395561218261719
low,episode_000006,6,4,0.25,0.20555125079080477,0.018194679706304076,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_4_004_observation_frame.pt,action_values.1,1,100.4046630859375
low,episode_000006,6,4,0.25,0.20555125079080477,0.018194679706304076,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_4_004_observation_frame.pt,action_values.2,2,17.84354019165039
low,episode_000006,6,4,0.25,0.20555125079080477,0.018194679706304076,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_4_004_observation_frame.pt,action_values.3,3,-86.68389892578125
low,episode_000006,6,4,0.25,0.20555125079080477,0.018194679706304076,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_4_004_observation_frame.pt,action_values.4,4,-3.343950033187866
low,episode_000006,6,4,0.25,0.20555125079080477,0.018194679706304076,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_4_004_observation_frame.pt,action_values.5,5,49.13433837890625
low,episode_000007,7,1,0.25,0.030700396526593038,0.024740732204591526,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt,action_values.0,0,-10.884865760803223
low,episode_000007,7,1,0.25,0.030700396526593038,0.024740732204591526,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt,action_values.1,1,34.866878509521484
low,episode_000007,7,1,0.25,0.030700396526593038,0.024740732204591526,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt,action_values.2,2,-22.158634185791016
low,episode_000007,7,1,0.25,0.030700396526593038,0.024740732204591526,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt,action_values.3,3,-83.81350708007812
low,episode_000007,7,1,0.25,0.030700396526593038,0.024740732204591526,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt,action_values.4,4,-8.231884002685547
low,episode_000007,7,1,0.25,0.030700396526593038,0.024740732204591526,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt,action_values.5,5,47.47917175292969
low,episode_000008,8,1,0.25,0.03470650939996214,0.02485912479951921,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt,action_values.0,0,-10.834918975830078
low,episode_000008,8,1,0.25,0.03470650939996214,0.02485912479951921,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt,action_values.1,1,34.82698059082031
low,episode_000008,8,1,0.25,0.03470650939996214,0.02485912479951921,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt,action_values.2,2,-22.13394546508789
low,episode_000008,8,1,0.25,0.03470650939996214,0.02485912479951921,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt,action_values.3,3,-83.4608383178711
low,episode_000008,8,1,0.25,0.03470650939996214,0.02485912479951921,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt,action_values.4,4,-8.443446159362793
low,episode_000008,8,1,0.25,0.03470650939996214,0.02485912479951921,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt,action_values.5,5,47.577186584472656
low,episode_000009,9,1,0.25,0.0015128490689100826,0.02467076706975864,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_1_001_observation_frame.pt,action_values.0,0,-10.844300270080566
low,episode_000009,9,1,0.25,0.0015128490689100826,0.02467076706975864,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_1_001_observation_frame.pt,action_values.1,1,37.02021789550781
low,episode_000009,9,1,0.25,0.0015128490689100826,0.02467076706975864,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_1_001_observation_frame.pt,action_values.2,2,-26.96056365966797
low,episode_000009,9,1,0.25,0.0015128490689100826,0.02467076706975864,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_1_001_observation_frame.pt,action_values.3,3,-90.690185546875
low,episode_000009,9,1,0.25,0.0015128490689100826,0.02467076706975864,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_1_001_observation_frame.pt,action_values.4,4,-8.297896385192871
low,episode_000009,9,1,0.25,0.0015128490689100826,0.02467076706975864,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_1_001_observation_frame.pt,action_values.5,5,47.53392028808594
baseline,episode_000000,0,4,0.5,0.1363304883300122,0.056970388286832464,debug_runs/20260529_110106_baseline/episode_000000/debug_chunk_rawid_4_004_observation_frame.pt,action_values.0,0,14.205181121826172
baseline,episode_000000,0,4,0.5,0.1363304883300122,0.056970388286832464,debug_runs/20260529_110106_baseline/episode_000000/debug_chunk_rawid_4_004_observation_frame.pt,action_values.1,1,25.49676513671875
baseline,episode_000000,0,4,0.5,0.1363304883300122,0.056970388286832464,debug_runs/20260529_110106_baseline/episode_000000/debug_chunk_rawid_4_004_observation_frame.pt,action_values.2,2,-50.872955322265625
baseline,episode_000000,0,4,0.5,0.1363304883300122,0.056970388286832464,debug_runs/20260529_110106_baseline/episode_000000/debug_chunk_rawid_4_004_observation_frame.pt,action_values.3,3,-92.14111328125
baseline,episode_000000,0,4,0.5,0.1363304883300122,0.056970388286832464,debug_runs/20260529_110106_baseline/episode_000000/debug_chunk_rawid_4_004_observation_frame.pt,action_values.4,4,12.26729965209961
baseline,episode_000000,0,4,0.5,0.1363304883300122,0.056970388286832464,debug_runs/20260529_110106_baseline/episode_000000/debug_chunk_rawid_4_004_observation_frame.pt,action_values.5,5,41.55109405517578
baseline,episode_000001,1,4,0.5,0.18607395822056844,0.031463717040537784,debug_runs/20260529_110106_baseline/episode_000001/debug_chunk_rawid_4_004_observation_frame.pt,action_values.0,0,-5.74766731262207
baseline,episode_000001,1,4,0.5,0.18607395822056844,0.031463717040537784,debug_runs/20260529_110106_baseline/episode_000001/debug_chunk_rawid_4_004_observation_frame.pt,action_values.1,1,99.47425079345703
baseline,episode_000001,1,4,0.5,0.18607395822056844,0.031463717040537784,debug_runs/20260529_110106_baseline/episode_000001/debug_chunk_rawid_4_004_observation_frame.pt,action_values.2,2,8.853174209594727
baseline,episode_000001,1,4,0.5,0.18607395822056844,0.031463717040537784,debug_runs/20260529_110106_baseline/episode_000001/debug_chunk_rawid_4_004_observation_frame.pt,action_values.3,3,-92.67688751220703
baseline,episode_000001,1,4,0.5,0.18607395822056844,0.031463717040537784,debug_runs/20260529_110106_baseline/episode_000001/debug_chunk_rawid_4_004_observation_frame.pt,action_values.4,4,-4.349350929260254
baseline,episode_000001,1,4,0.5,0.18607395822056844,0.031463717040537784,debug_runs/20260529_110106_baseline/episode_000001/debug_chunk_rawid_4_004_observation_frame.pt,action_values.5,5,47.95574188232422
baseline,episode_000002,2,3,0.5,0.23184529187656566,0.05196240521109221,debug_runs/20260529_110106_baseline/episode_000002/debug_chunk_rawid_3_003_observation_frame.pt,action_values.0,0,12.691202163696289
baseline,episode_000002,2,3,0.5,0.23184529187656566,0.05196240521109221,debug_runs/20260529_110106_baseline/episode_000002/debug_chunk_rawid_3_003_observation_frame.pt,action_values.1,1,20.20677947998047
baseline,episode_000002,2,3,0.5,0.23184529187656566,0.05196240521109221,debug_runs/20260529_110106_baseline/episode_000002/debug_chunk_rawid_3_003_observation_frame.pt,action_values.2,2,-55.91880416870117
baseline,episode_000002,2,3,0.5,0.23184529187656566,0.05196240521109221,debug_runs/20260529_110106_baseline/episode_000002/debug_chunk_rawid_3_003_observation_frame.pt,action_values.3,3,-96.60786437988281
baseline,episode_000002,2,3,0.5,0.23184529187656566,0.05196240521109221,debug_runs/20260529_110106_baseline/episode_000002/debug_chunk_rawid_3_003_observation_frame.pt,action_values.4,4,12.87100887298584
baseline,episode_000002,2,3,0.5,0.23184529187656566,0.05196240521109221,debug_runs/20260529_110106_baseline/episode_000002/debug_chunk_rawid_3_003_observation_frame.pt,action_values.5,5,45.21947479248047
baseline,episode_000003,3,3,0.5,0.19596937887264532,0.057325250899055144,debug_runs/20260529_110106_baseline/episode_000003/debug_chunk_rawid_3_003_observation_frame.pt,action_values.0,0,14.109315872192383
baseline,episode_000003,3,3,0.5,0.19596937887264532,0.057325250899055144,debug_runs/20260529_110106_baseline/episode_000003/debug_chunk_rawid_3_003_observation_frame.pt,action_values.1,1,24.366954803466797
baseline,episode_000003,3,3,0.5,0.19596937887264532,0.057325250899055144,debug_runs/20260529_110106_baseline/episode_000003/debug_chunk_rawid_3_003_observation_frame.pt,action_values.2,2,-53.797237396240234
baseline,episode_000003,3,3,0.5,0.19596937887264532,0.057325250899055144,debug_runs/20260529_110106_baseline/episode_000003/debug_chunk_rawid_3_003_observation_frame.pt,action_values.3,3,-94.7205581665039
baseline,episode_000003,3,3,0.5,0.19596937887264532,0.057325250899055144,debug_runs/20260529_110106_baseline/episode_000003/debug_chunk_rawid_3_003_observation_frame.pt,action_values.4,4,12.31889533996582
baseline,episode_000003,3,3,0.5,0.19596937887264532,0.057325250899055144,debug_runs/20260529_110106_baseline/episode_000003/debug_chunk_rawid_3_003_observation_frame.pt,action_values.5,5,29.715862274169922
baseline,episode_000004,4,3,0.5,0.1775688833596626,0.05176645818949543,debug_runs/20260529_110106_baseline/episode_000004/debug_chunk_rawid_3_003_observation_frame.pt,action_values.0,0,14.223358154296875
baseline,episode_000004,4,3,0.5,0.1775688833596626,0.05176645818949543,debug_runs/20260529_110106_baseline/episode_000004/debug_chunk_rawid_3_003_observation_frame.pt,action_values.1,1,24.541305541992188
baseline,episode_000004,4,3,0.5,0.1775688833596626,0.05176645818949543,debug_runs/20260529_110106_baseline/episode_000004/debug_chunk_rawid_3_003_observation_frame.pt,action_values.2,2,-52.05943298339844
baseline,episode_000004,4,3,0.5,0.1775688833596626,0.05176645818949543,debug_runs/20260529_110106_baseline/episode_000004/debug_chunk_rawid_3_003_observation_frame.pt,action_values.3,3,-94.82734680175781
baseline,episode_000004,4,3,0.5,0.1775688833596626,0.05176645818949543,debug_runs/20260529_110106_baseline/episode_000004/debug_chunk_rawid_3_003_observation_frame.pt,action_values.4,4,14.746068000793457
baseline,episode_000004,4,3,0.5,0.1775688833596626,0.05176645818949543,debug_runs/20260529_110106_baseline/episode_000004/debug_chunk_rawid_3_003_observation_frame.pt,action_values.5,5,44.07122802734375
baseline,episode_000005,5,3,0.5,0.2308801405103359,0.04810507696666307,debug_runs/20260529_110106_baseline/episode_000005/debug_chunk_rawid_3_003_observation_frame.pt,action_values.0,0,13.831161499023438
baseline,episode_000005,5,3,0.5,0.2308801405103359,0.04810507696666307,debug_runs/20260529_110106_baseline/episode_000005/debug_chunk_rawid_3_003_observation_frame.pt,action_values.1,1,19.77117156982422
baseline,episode_000005,5,3,0.5,0.2308801405103359,0.04810507696666307,debug_runs/20260529_110106_baseline/episode_000005/debug_chunk_rawid_3_003_observation_frame.pt,action_values.2,2,-53.32891082763672
baseline,episode_000005,5,3,0.5,0.2308801405103359,0.04810507696666307,debug_runs/20260529_110106_baseline/episode_000005/debug_chunk_rawid_3_003_observation_frame.pt,action_values.3,3,-92.9570541381836
baseline,episode_000005,5,3,0.5,0.2308801405103359,0.04810507696666307,debug_runs/20260529_110106_baseline/episode_000005/debug_chunk_rawid_3_003_observation_frame.pt,action_values.4,4,14.453560829162598
baseline,episode_000005,5,3,0.5,0.2308801405103359,0.04810507696666307,debug_runs/20260529_110106_baseline/episode_000005/debug_chunk_rawid_3_003_observation_frame.pt,action_values.5,5,44.04890441894531
baseline,episode_000006,6,1,0.5,0.2070349132309614,0.02687429797636641,debug_runs/20260529_110106_baseline/episode_000006/debug_chunk_rawid_1_001_observation_frame.pt,action_values.0,0,-10.569910049438477
baseline,episode_000006,6,1,0.5,0.2070349132309614,0.02687429797636641,debug_runs/20260529_110106_baseline/episode_000006/debug_chunk_rawid_1_001_observation_frame.pt,action_values.1,1,35.23552703857422
baseline,episode_000006,6,1,0.5,0.2070349132309614,0.02687429797636641,debug_runs/20260529_110106_baseline/episode_000006/debug_chunk_rawid_1_001_observation_frame.pt,action_values.2,2,-28.363338470458984
baseline,episode_000006,6,1,0.5,0.2070349132309614,0.02687429797636641,debug_runs/20260529_110106_baseline/episode_000006/debug_chunk_rawid_1_001_observation_frame.pt,action_values.3,3,-90.14871215820312
baseline,episode_000006,6,1,0.5,0.2070349132309614,0.02687429797636641,debug_runs/20260529_110106_baseline/episode_000006/debug_chunk_rawid_1_001_observation_frame.pt,action_values.4,4,-8.216813087463379
baseline,episode_000006,6,1,0.5,0.2070349132309614,0.02687429797636641,debug_runs/20260529_110106_baseline/episode_000006/debug_chunk_rawid_1_001_observation_frame.pt,action_values.5,5,47.28890609741211
baseline,episode_000007,7,3,0.5,0.15287878791869758,0.04975359578022304,debug_runs/20260529_110106_baseline/episode_000007/debug_chunk_rawid_3_003_observation_frame.pt,action_values.0,0,13.306963920593262
baseline,episode_000007,7,3,0.5,0.15287878791869758,0.04975359578022304,debug_runs/20260529_110106_baseline/episode_000007/debug_chunk_rawid_3_003_observation_frame.pt,action_values.1,1,24.93069076538086
baseline,episode_000007,7,3,0.5,0.15287878791869758,0.04975359578022304,debug_runs/20260529_110106_baseline/episode_000007/debug_chunk_rawid_3_003_observation_frame.pt,action_values.2,2,-52.51105880737305
baseline,episode_000007,7,3,0.5,0.15287878791869758,0.04975359578022304,debug_runs/20260529_110106_baseline/episode_000007/debug_chunk_rawid_3_003_observation_frame.pt,action_values.3,3,-95.34561920166016
baseline,episode_000007,7,3,0.5,0.15287878791869758,0.04975359578022304,debug_runs/20260529_110106_baseline/episode_000007/debug_chunk_rawid_3_003_observation_frame.pt,action_values.4,4,13.631122589111328
baseline,episode_000007,7,3,0.5,0.15287878791869758,0.04975359578022304,debug_runs/20260529_110106_baseline/episode_000007/debug_chunk_rawid_3_003_observation_frame.pt,action_values.5,5,45.858177185058594
baseline,episode_000008,8,3,0.5,0.2459090866910284,0.04875592917029499,debug_runs/20260529_110106_baseline/episode_000008/debug_chunk_rawid_3_003_observation_frame.pt,action_values.0,0,13.266643524169922
baseline,episode_000008,8,3,0.5,0.2459090866910284,0.04875592917029499,debug_runs/20260529_110106_baseline/episode_000008/debug_chunk_rawid_3_003_observation_frame.pt,action_values.1,1,18.816020965576172
baseline,episode_000008,8,3,0.5,0.2459090866910284,0.04875592917029499,debug_runs/20260529_110106_baseline/episode_000008/debug_chunk_rawid_3_003_observation_frame.pt,action_values.2,2,-53.592411041259766
baseline,episode_000008,8,3,0.5,0.2459090866910284,0.04875592917029499,debug_runs/20260529_110106_baseline/episode_000008/debug_chunk_rawid_3_003_observation_frame.pt,action_values.3,3,-93.30559539794922
baseline,episode_000008,8,3,0.5,0.2459090866910284,0.04875592917029499,debug_runs/20260529_110106_baseline/episode_000008/debug_chunk_rawid_3_003_observation_frame.pt,action_values.4,4,14.177102088928223
baseline,episode_000008,8,3,0.5,0.2459090866910284,0.04875592917029499,debug_runs/20260529_110106_baseline/episode_000008/debug_chunk_rawid_3_003_observation_frame.pt,action_values.5,5,44.252052307128906
baseline,episode_000009,9,4,0.5,0.08249952457775334,0.03730647980218417,debug_runs/20260529_110106_baseline/episode_000009/debug_chunk_rawid_4_004_observation_frame.pt,action_values.0,0,-5.535510063171387
baseline,episode_000009,9,4,0.5,0.08249952457775334,0.03730647980218417,debug_runs/20260529_110106_baseline/episode_000009/debug_chunk_rawid_4_004_observation_frame.pt,action_values.1,1,98.89683532714844
baseline,episode_000009,9,4,0.5,0.08249952457775334,0.03730647980218417,debug_runs/20260529_110106_baseline/episode_000009/debug_chunk_rawid_4_004_observation_frame.pt,action_values.2,2,6.361164093017578
baseline,episode_000009,9,4,0.5,0.08249952457775334,0.03730647980218417,debug_runs/20260529_110106_baseline/episode_000009/debug_chunk_rawid_4_004_observation_frame.pt,action_values.3,3,-93.3889389038086
baseline,episode_000009,9,4,0.5,0.08249952457775334,0.03730647980218417,debug_runs/20260529_110106_baseline/episode_000009/debug_chunk_rawid_4_004_observation_frame.pt,action_values.4,4,-4.516313076019287
baseline,episode_000009,9,4,0.5,0.08249952457775334,0.03730647980218417,debug_runs/20260529_110106_baseline/episode_000009/debug_chunk_rawid_4_004_observation_frame.pt,action_values.5,5,47.29863739013672
high,episode_000000,0,3,0.5,0.21319240914581838,0.06767051001726332,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_3_003_observation_frame.pt,action_values.0,0,10.135079383850098
high,episode_000000,0,3,0.5,0.21319240914581838,0.06767051001726332,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_3_003_observation_frame.pt,action_values.1,1,31.1268310546875
high,episode_000000,0,3,0.5,0.21319240914581838,0.06767051001726332,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_3_003_observation_frame.pt,action_values.2,2,-52.975040435791016
high,episode_000000,0,3,0.5,0.21319240914581838,0.06767051001726332,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_3_003_observation_frame.pt,action_values.3,3,-93.25562286376953
high,episode_000000,0,3,0.5,0.21319240914581838,0.06767051001726332,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_3_003_observation_frame.pt,action_values.4,4,8.360694885253906
high,episode_000000,0,3,0.5,0.21319240914581838,0.06767051001726332,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_3_003_observation_frame.pt,action_values.5,5,46.61521911621094
high,episode_000001,1,4,0.5,0.06721503542160034,0.06252537901538197,debug_runs/20260529_112158_high/episode_000001/debug_chunk_rawid_4_004_observation_frame.pt,action_values.0,0,9.49946403503418
high,episode_000001,1,4,0.5,0.06721503542160034,0.06252537901538197,debug_runs/20260529_112158_high/episode_000001/debug_chunk_rawid_4_004_observation_frame.pt,action_values.1,1,36.61650085449219
high,episode_000001,1,4,0.5,0.06721503542160034,0.06252537901538197,debug_runs/20260529_112158_high/episode_000001/debug_chunk_rawid_4_004_observation_frame.pt,action_values.2,2,-47.966590881347656
high,episode_000001,1,4,0.5,0.06721503542160034,0.06252537901538197,debug_runs/20260529_112158_high/episode_000001/debug_chunk_rawid_4_004_observation_frame.pt,action_values.3,3,-95.57599639892578
high,episode_000001,1,4,0.5,0.06721503542160034,0.06252537901538197,debug_runs/20260529_112158_high/episode_000001/debug_chunk_rawid_4_004_observation_frame.pt,action_values.4,4,8.308435440063477
high,episode_000001,1,4,0.5,0.06721503542160034,0.06252537901538197,debug_runs/20260529_112158_high/episode_000001/debug_chunk_rawid_4_004_observation_frame.pt,action_values.5,5,46.60726547241211
high,episode_000002,2,4,0.5,0.2027928652665255,0.07531995496842123,debug_runs/20260529_112158_high/episode_000002/debug_chunk_rawid_4_004_observation_frame.pt,action_values.0,0,9.364404678344727
high,episode_000002,2,4,0.5,0.2027928652665255,0.07531995496842123,debug_runs/20260529_112158_high/episode_000002/debug_chunk_rawid_4_004_observation_frame.pt,action_values.1,1,40.865020751953125
high,episode_000002,2,4,0.5,0.2027928652665255,0.07531995496842123,debug_runs/20260529_112158_high/episode_000002/debug_chunk_rawid_4_004_observation_frame.pt,action_values.2,2,-46.92621612548828
high,episode_000002,2,4,0.5,0.2027928652665255,0.07531995496842123,debug_runs/20260529_112158_high/episode_000002/debug_chunk_rawid_4_004_observation_frame.pt,action_values.3,3,-97.60057067871094
