abs_diff,cohens_d,diff_ci95_hi,diff_ci95_lo,label_a,label_b,mean_a,mean_b,metric,n_a,n_b,ratio
652.852821915755,2.976881835645873,832.6781022619983,470.3481356275613,baseline,low,836.7383714733522,1489.5911933891073,state_p95_jerk,11,10,1.7802353091067058
23.76641963581666,2.068524377330011,32.77698524888329,14.036993431356533,baseline,low,104.40824639003553,128.1746660258522,state_p95_speed,11,10,1.2276297175297506
-6.803837719091177,-0.4808229147646358,4.701329407245882,-18.94040168076325,baseline,low,327.3776930640939,320.5738553450027,state_path_len,11,10,0.9792171615139603
0.08020843843557479,0.07769772213583934,0.9213273640466193,-0.7374763938729915,baseline,low,5.263610124316767,5.343818562752341,state_speed_spikiness,11,10,1.0152382939444253
5.656701430847141,2.396242713500289,7.679180686461453,3.829607850095761,high,low,4.173585876058835,9.830287306905976,action_endpoint_delta,10,10,2.355357619389697
98.32461150425456,0.6694842024235104,218.6382908684287,-30.107696393110086,high,low,590.5095030859395,688.8341145901941,action_max_speed,10,10,1.166508093415526
-121.29286804141702,-1.111879456177902,-38.40962762344989,-219.79815047533248,high,low,1052.7718354955134,931.4789674540964,action_mean_jerk,10,10,0.8847871267536567
2.606792970683827,0.46986785066036474,7.211712189982685,-1.7905700544836711,high,low,68.85020237020726,71.45699534089108,action_mean_speed,10,10,1.0378618054931559
-701.3329566277321,-1.1993888016537952,-209.5136521855521,-1181.5418572326266,high,low,3484.902751601409,2783.569794973677,action_p95_jerk,10,10,0.7987510680740122
-1.214753510217946,-0.08279887123553997,11.183713201279964,-13.047812009820774,high,low,158.11882964749546,156.9040761372775,action_p95_speed,10,10,0.9923174645749071
-44.20999155964472,-1.6138063501529212,-22.867616261583574,-69.38953498039095,high,low,502.2323267179815,458.0223351583368,action_path_len,10,10,0.9119730268107777
1.8061390818791025,0.4776208373352063,4.9358690771221525,-1.5002379881851395,high,low,11.696730193373252,13.502869275252355,action_speed_spikiness,10,10,1.1544140157527294
-0.9566667556762694,-1.0675573412077113,-0.293333622217178,-1.7734169256687162,high,low,7.38666672706604,6.429999971389771,duration_s,10,10,0.8704873538052356
0.002743804489914684,1.2604783701419677,0.004671470933511282,0.0011345326536933492,high,low,0.002092830782460914,0.004836635272375598,eef_displacement_final,10,10,2.311043110832502
-0.0007381253955591888,-0.07698229911555972,0.007087802315329291,-0.008960921510478318,high,low,0.11322120845853942,0.11248308306298023,eef_displacement_max,10,10,0.9934806796322415
0.00500223904338,1.1290177370268408,0.00844399473379306,0.000913771829455639,high,low,0.07297582996625313,0.07797806900963312,eef_displacement_mean,10,10,1.0685465086211168
0.0,nan,0.0,0.0,high,low,0.0,0.0,eef_displacement_min,10,10,1.0
-0.0007381253955591888,-0.07698229911555972,0.007087802315329291,-0.008960921510478318,high,low,0.11322120845853942,0.11248308306298023,eef_displacement_range,10,10,0.9934806796322415
0.0014740370671015857,0.9230725463452251,0.0029132907365014733,0.00023075401674213029,high,low,0.12173133436520951,0.1232053714323111,eef_height_final,10,10,1.0121089360738453
-0.008308138686583977,-1.2532880172949235,-0.0025364198665645335,-0.01359844812290799,high,low,0.21936578275891971,0.21105764407233574,eef_height_max,10,10,0.962126553178168
-5.971784612621156e-05,-0.016821919513673324,0.0029015637764713926,-0.0030302564221396876,high,low,0.17551955096155145,0.17545983311542523,eef_height_mean,10,10,0.99965976529454
-0.00029386563544812894,-0.42239091754174957,0.00018901733483858235,-0.0009372796882348769,high,low,0.11975798351500837,0.11946411787956024,eef_height_min,10,10,0.9975461710168742
-0.008014273051135903,-1.1863302480109674,-0.0022490122928521673,-0.013516773284702792,high,low,0.09960779924391136,0.09159352619277546,eef_height_range,10,10,0.919541719550209
0.002743804489914684,1.2604783701419677,0.004671470933511282,0.0011345326536933492,high,low,0.002092830782460914,0.004836635272375598,eef_pos_endpoint_delta,10,10,2.311043110832502
0.014442503047700728,0.21608028432018073,0.07108645790545307,-0.04003611711732855,high,low,0.3245710042049346,0.33901350725263535,eef_pos_max_speed,10,10,1.0444972052821133
-0.04043104270350084,-0.47844944535926043,0.027213316632542516,-0.11116485381644192,high,low,0.7772184303983275,0.7367873876948267,eef_pos_mean_jerk,10,10,0.9479798205987241
-0.0025553214650911316,-0.3251793207409456,0.003924332098243683,-0.009272229567933872,high,low,0.0757824968344564,0.07322717536936527,eef_pos_mean_speed,10,10,0.9662808533020276
-0.20553282863212718,-0.710379982704318,0.022231729267456167,-0.4631761572942711,high,low,2.331133055729026,2.125600227096899,eef_pos_p95_jerk,10,10,0.9118313614723448
-0.0061762074160818525,-0.3474779085077941,0.008836414311733723,-0.020299889481040747,high,low,0.1874193952861512,0.18124318787006935,eef_pos_p95_speed,10,10,0.9670460622439173
-0.08206491848625402,-1.6530636214062495,-0.042770155871009706,-0.12780221723277155,high,low,0.5524941466391458,0.47042922815289173,eef_pos_path_len,10,10,0.8514646399421493
0.9995819243098607,0.8754180045320403,1.9515223499420633,0.07324961373384761,high,low,5.110379473944806,6.109961398254667,eef_pos_speed_spikiness,10,10,1.1955983753163988
