episode_idx,window_start_step,window_end_step,num_window_steps,eef_z_window_mean,eef_z_window_max,action.shoulder_pan.pos.mean,action.shoulder_pan.pos.std,action.shoulder_pan.pos.min,action.shoulder_pan.pos.max,state.shoulder_pan.pos.mean,state.shoulder_pan.pos.std,state.shoulder_pan.pos.min,state.shoulder_pan.pos.max,action.shoulder_lift.pos.mean,action.shoulder_lift.pos.std,action.shoulder_lift.pos.min,action.shoulder_lift.pos.max,state.shoulder_lift.pos.mean,state.shoulder_lift.pos.std,state.shoulder_lift.pos.min,state.shoulder_lift.pos.max,action.elbow_flex.pos.mean,action.elbow_flex.pos.std,action.elbow_flex.pos.min,action.elbow_flex.pos.max,state.elbow_flex.pos.mean,state.elbow_flex.pos.std,state.elbow_flex.pos.min,state.elbow_flex.pos.max,action.wrist_flex.pos.mean,action.wrist_flex.pos.std,action.wrist_flex.pos.min,action.wrist_flex.pos.max,state.wrist_flex.pos.mean,state.wrist_flex.pos.std,state.wrist_flex.pos.min,state.wrist_flex.pos.max,action.wrist_roll.pos.mean,action.wrist_roll.pos.std,action.wrist_roll.pos.min,action.wrist_roll.pos.max,state.wrist_roll.pos.mean,state.wrist_roll.pos.std,state.wrist_roll.pos.min,state.wrist_roll.pos.max,action.gripper.pos.mean,action.gripper.pos.std,action.gripper.pos.min,action.gripper.pos.max,state.gripper.pos.mean,state.gripper.pos.std,state.gripper.pos.min,state.gripper.pos.max,num_steps,eef_z_start,eef_z_min,eef_z_max,eef_z_end,eef_z_range,peak_episode_step,peak_frame_index,video_path,found,cx,cy,area,fill_ratio,aspect,num_found_frames,reason,grid_x,grid_y,grid_id,grid_center_cx,grid_center_cy,trajectory_label,auto_region_idx,auto_region_id,auto_region_center_cx,auto_region_center_cy
30,87,97,11,-0.0009143776439913555,-0.0005970820552865658,-10.285270257429643,0.1050696611005236,-10.476190567016602,-10.183150291442871,-10.2275502464988,0.06055357732222715,-10.378510475158691,-10.183150291442871,26.13176328485662,0.8675089642138722,25.101215362548828,27.935222625732422,25.213068181818183,0.20227289035320778,25.0,25.52083396911621,-15.835323853926225,0.1295426560604126,-15.996909141540527,-15.610509872436523,-15.475699771534313,0.053836475839734166,-15.624055862426758,-15.442731857299805,-66.57269633900036,0.07679886846150671,-66.65324401855469,-66.49214935302734,100.0,0.0,100.0,100.0,-8.531468478116123,0.10374801426277573,-8.669108390808105,-8.376068115234375,-8.522588729858398,0.0,-8.522588729858398,-8.522588729858398,26.080832156268034,17.12025640504004,2.9797377586364746,47.675804138183594,43.206255826083094,4.682908662503227,32.41167449951172,46.6973876953125,233,0.012625484624779387,-0.0012151463558114917,0.06745420905474116,0.016350305744320878,0.06866935541055265,132,132,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,421.8451889951573,231.6785968858772,2322.0,0.9036629536894367,0.7788220551378446,4,,2,2,cell_x02_y02,410.0,257.5,low,2,region_02,417.78522201713685,260.72548877619903
31,150,160,11,0.055976662199340305,0.05660652653349255,10.22311019897461,1.8025543949395264,7.008546829223633,12.478632926940918,8.398268352855336,2.0217189171479992,5.44566535949707,11.550671577453613,54.01791208440607,1.8396925490294227,50.74224090576172,56.00539779663086,53.04214096069336,0.6312640811676685,51.43229293823242,53.38541793823242,-37.95840904929421,0.07233054646340467,-38.021636962890625,-37.789798736572266,-25.624330694025215,0.03009584621911692,-25.657299041748047,-25.59685707092285,-93.16808873956853,0.11807134753572904,-93.31453704833984,-92.99234771728516,100.0,0.0,100.0,100.0,10.493950366973877,1.9456239948756042,7.057386875152588,12.967033386230469,7.226107120513916,2.0382763974032563,4.224664211273193,10.476190567016602,3.4348249435424805,0.04597074778259042,3.337306261062622,3.456495761871338,20.967741012573242,0.0,20.967741012573242,20.967741012573242,230,0.01615799789777911,0.001428545625447239,0.06397587024411952,0.016267231506806812,0.06254732461867228,195,195,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,459.9631645619433,267.57560946116985,2380.5,0.8589741596926024,0.8034774985388662,4,,3,2,cell_x03_y02,474.0,257.5,low,3,region_03,468.66994071425074,296.78960677673695
32,125,135,11,0.05895554297667987,0.0591690743069996,9.166389118541371,2.1838775403272233,5.44566535949707,12.429792404174805,6.857586773959073,2.5570802017435903,2.5152626037597656,10.573870658874512,47.54017881913619,0.3408778468155558,46.828609466552734,47.908233642578125,44.282669414173476,0.03743299506870182,44.27083206176758,44.40104293823242,-41.070675589821555,0.2704567144717205,-41.26738739013672,-40.41730880737305,-32.18495178222656,0.0,-32.18495178222656,-32.18495178222656,-97.74466566606002,0.04857186924211847,-97.82521057128906,-97.66411590576172,100.0,0.0,100.0,100.0,6.3691863146695225,2.1193383140199447,2.710622787475586,9.450549125671387,2.817182803695852,2.3879299535486576,-1.0500611066818237,6.373626232147217,3.489001989364624,0.053082447214253946,3.456495761871338,3.5756852626800537,21.274961471557617,0.0,21.274961471557617,21.274961471557617,208,0.01626719797871587,0.0010689602512486684,0.06600957462211587,0.015884539914892998,0.0649406143708672,170,170,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,357.6005077630458,272.44903900426846,2172.5,0.9354525862068965,0.6896551724137931,4,,1,2,cell_x01_y02,346.0,257.5,low,0,region_00,346.15701112213765,289.9333701554038
33,142,152,11,0.05453924475637342,0.05506603834141005,8.33166824687611,1.4966042434422058,5.689865589141846,10.183150291442871,6.773226694627241,1.7961670233186025,3.882783889770508,9.30402946472168,50.963071996515446,2.649072680555867,46.28879928588867,53.98110580444336,50.74573932994496,1.1844224359164037,47.65625,51.43229293823242,-38.94899541681463,1.129063622306925,-41.03554916381836,-37.32612228393555,-26.421055360273883,0.4918865863375481,-27.833181381225586,-26.201269149780273,-93.24131358753552,0.08021437185696477,-93.39508819580078,-93.1534423828125,100.0,0.0,100.0,100.0,10.493950453671543,1.470707532386867,7.838827610015869,12.234432220458984,7.701187610626221,1.7445997869079746,4.9572649002075195,10.280830383300781,3.5756852626800537,0.0,3.5756852626800537,3.5756852626800537,21.030581561001863,0.029623318618240243,20.967741012573242,21.044546127319336,227,0.015884539914892998,0.002652630023411609,0.062384077154253564,0.016370372491633672,0.059731447130841955,187,187,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,414.77683858435523,291.9930498340392,2297.25,0.8829501915708813,0.7758620689655172,4,,2,3,cell_x02_y03,410.0,312.5,low,2,region_02,417.78522201713685,260.72548877619903
34,84,94,11,0.0032980693686192456,0.004633379072061489,-16.288156509399414,0.0,-16.288156509399414,-16.288156509399414,-16.19491637836803,0.10506965743734299,-16.288156509399414,-15.995116233825684,41.921236558394,0.641486689744947,41.29554748535156,42.91497802734375,41.63115553422408,0.48430998035474015,41.14583206176758,42.70833206176758,-5.21989596973766,0.7146628973506386,-6.414219379425049,-4.327666282653809,-5.678727453405207,0.6839908721949779,-6.980960845947266,-4.502871036529541,-67.47336439652877,1.668795145581036,-69.63350677490234,-65.04228973388672,100.0,0.0,100.0,100.0,-17.593517650257457,0.06279132513303322,-17.655677795410156,-17.460317611694336,-17.118436813354492,0.0,-17.118436813354492,-17.118436813354492,26.091667912223123,16.6697637792276,3.0989272594451904,47.3182373046875,43.89750081842596,4.951750724669142,32.48847961425781,47.77265930175781,228,0.016274155404829932,0.002621000276854288,0.06976035589081894,0.01597810594919842,0.06713935561396465,129,129,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,473.4491493816921,304.41885470766096,2459.5,0.8247922842877204,0.880333138515488,4,,3,3,cell_x03_y03,474.0,312.5,low,3,region_03,468.66994071425074,296.78960677673695
35,160,170,11,0.061334995006630116,0.06256934087323733,12.784992824901234,1.5518943350312961,9.79242992401123,14.334554672241211,11.048951105637984,2.125227492444872,7.350427150726318,13.797313690185547,50.44779794866388,3.02027784519053,45.614036560058594,53.98110580444336,50.24858023903587,1.3445430755882493,46.875,51.04166793823242,-38.829563487659804,0.0894189172859732,-39.026275634765625,-38.71715545654297,-29.53652503273704,0.023312142239331857,-29.58597755432129,-29.525535583496094,-95.37948955189098,0.3171595799289389,-95.81151580810547,-95.00604248046875,100.0,0.0,100.0,100.0,15.009435133500533,1.5352786802631897,12.136752128601074,16.72771644592285,11.870351878079502,2.0674313503745756,8.376068115234375,14.774114608764648,3.673203945159912,0.06852914467891327,3.5756852626800537,3.8140642642974854,20.967741012573242,0.0,20.967741012573242,20.967741012573242,245,0.015978085720430885,-0.0008190271411569194,0.07522835937788508,0.015979309012294343,0.076047386519042,205,205,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,495.777580890135,273.5572982185885,2413.25,0.8951610969069037,0.8423645320197044,4,,3,2,cell_x03_y02,474.0,257.5,low,4,region_04,489.19401149197955,242.69788429086742
36,105,115,11,0.006010815836529829,0.012580218626137007,-16.53679656982422,0.15226070874997752,-16.678876876831055,-16.33699607849121,-16.5767558704723,0.01404038893374903,-16.581195831298828,-16.53235626220703,29.87363520535556,3.700432867537188,25.64102554321289,35.62752914428711,24.053030360828746,2.547375097777183,20.57291603088379,29.42708396911621,-24.947309147227894,2.226851290649665,-29.057186126708984,-22.33384895324707,-20.80551667646928,0.5187138928281771,-22.15170669555664,-20.519794464111328,-75.63065130060369,0.9069882394393977,-78.09101867675781,-75.03020477294922,100.0,0.0,100.0,100.0,-16.723276831886984,0.685488325308338,-17.41147804260254,-15.36019515991211,-16.90975674715909,0.030113279437655644,-16.923076629638672,-16.825397491455078,3.4239895343780518,0.07348932045533516,3.337306261062622,3.5756852626800537,21.407623984596945,1.2095657502108246,20.967741012573242,25.192012786865234,241,0.015788123888095973,-0.00034459992245187976,0.06900097686745574,0.016167757366390978,0.06934557678990762,150,150,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,495.25238973098453,257.5510036870135,2442.0,0.8775143678160919,0.8275862068965517,4,,3,2,cell_x03_y02,474.0,257.5,low,4,region_04,489.19401149197955,242.69788429086742
37,156,166,11,0.0655450798085973,0.06668058242511973,7.5546674728393555,1.6651023089246288,4.3223443031311035,9.69474983215332,5.623265515674245,2.253511005532534,1.6361416578292847,8.766788482666016,32.253711527044125,1.8814355731481482,29.149797439575195,34.547908782958984,31.427556818181817,0.8800960373502977,29.296875,32.03125,-48.208514820445664,0.055318296098632175,-48.29984664916992,-48.145286560058594,-43.0698637528853,0.01737529659191749,-43.12480926513672,-43.064369201660156,-100.0,0.0,-100.0,-100.0,100.0,0.0,100.0,100.0,10.858030752702193,1.8872996868744552,7.203907012939453,13.211233139038086,7.01298696344549,2.766845987368996,2.124542236328125,10.769230842590332,3.4781665802001953,0.04597074778259042,3.456495761871338,3.5756852626800537,20.967741012573242,0.0,20.967741012573242,20.967741012573242,239,0.01607205667227829,0.00170195887413227,0.06935404831952194,0.01637037249163366,0.06765208944538967,201,201,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,497.48220181780846,234.29023365313793,2447.5,0.8791307471264368,0.8275862068965517,4,,3,2,cell_x03_y02,474.0,257.5,low,4,region_04,489.19401149197955,242.69788429086742
38,108,118,11,0.002030885225638572,0.004168340429844916,-14.023754293268377,0.04304740184712229,-14.090353965759277,-13.94383430480957,-13.926074201410467,0.031395656435664304,-13.94383430480957,-13.84615421295166,18.463992205533113,2.3919354146860625,16.194332122802734,23.61673355102539,14.346590735695578,0.6681423765124883,13.671875,16.015625,-28.586483175104316,1.7746692408931033,-32.457496643066406,-26.81607437133789,-26.184784802523527,0.11835854971310802,-26.503475189208984,-26.080387115478516,-75.14004308527166,0.16569008174641253,-75.59403991699219,-75.03020477294922,100.0,0.0,100.0,100.0,-12.24775236303156,0.08090073101990423,-12.332112312316895,-12.136752128601074,-12.039072036743164,0.0,-12.039072036743164,-12.039072036743164,3.4673311710357666,0.07962367082138092,3.337306261062622,3.5756852626800537,22.69236079129306,3.4247143337768304,20.967741012573242,31.874040603637695,250,0.01627414412591749,0.0007788273148151004,0.06918201689074982,0.015883657705222348,0.06840318957593472,153,153,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,470.32005837508603,219.62994826108886,2354.75,0.9247800207039338,0.8052944862155389,4,,3,1,cell_x03_y01,474.0,202.5,low,4,region_04,489.19401149197955,242.69788429086742
39,162,172,11,0.06126998109008009,0.061939972170551985,12.696192654696377,0.6015510855275251,11.59951114654541,13.504273414611816,11.80375168540261,0.812411718470285,10.231989860534668,12.820512771606445,21.666053165089,4.2365727180816215,15.654520988464355,28.609987258911133,23.449337005615234,4.560995393768681,16.66666603088379,30.98958396911621,-59.30167146162553,2.1056614680565695,-61.36012268066406,-55.33230209350586,-46.81172492287376,3.078459785971731,-50.98217010498047,-41.492897033691406,-96.2142562866211,0.0,-96.2142562866211,-96.2142562866211,100.0,0.0,100.0,100.0,10.871350635181773,0.6048192702689333,9.645909309387207,11.59951114654541,8.90442874214866,0.976760633284218,7.106226921081543,10.134309768676758,3.716545581817627,0.08531809707885141,3.5756852626800537,3.8140642642974854,21.044546127319336,0.0,21.044546127319336,21.044546127319336,249,0.015889939025298394,0.0019069094517099733,0.0811072912732631,0.016364208258455692,0.07920038182155313,207,207,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,361.5286610069219,221.0858978105355,2169.0,0.8462593550517279,0.7225988700564971,4,,1,1,cell_x01_y01,346.0,202.5,low,1,region_01,356.74981926526885,234.67468540682532
40,152,162,11,0.057874029247987284,0.0627279411440636,14.010434063998135,0.5507036810242582,12.820512771606445,14.578754425048828,13.197913429953836,0.7756168711025662,11.746031761169434,14.04151439666748,42.8536376953125,2.9658163294865663,39.27125549316406,47.908233642578125,43.915719812566586,3.2875249010602516,38.93229293823242,48.69791793823242,-41.98398173939098,0.2489818008306376,-42.27202606201172,-41.42194747924805,-32.0256044214422,0.47749787949908895,-32.30583190917969,-30.794801712036133,-88.34987085515803,0.09262308487336128,-88.56222534179688,-88.24003601074219,100.0,0.0,100.0,100.0,9.872349739074707,0.5979022020167645,8.620268821716309,10.329669952392578,8.091907978057861,0.8847314958105966,6.617826461791992,9.255188941955566,3.445660352706909,0.034264572339456636,3.337306261062622,3.456495761871338,21.05152841047807,0.022079918049840115,21.044546127319336,21.12135124206543,236,0.016178807906184936,-0.0005794568454402377,0.07032566008537516,0.016466685339278503,0.0709051169308154,197,197,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,321.7984279899889,222.54009808376762,2152.25,0.9259698275862069,0.6896551724137931,4,,1,1,cell_x01_y01,346.0,202.5,low,1,region_01,356.74981926526885,234.67468540682532
41,142,152,11,0.055575848372254606,0.06384464242808092,16.25263647599654,0.7728158351229508,14.627594947814941,17.0207576751709,14.978354974226518,1.45418086461705,12.185592651367188,16.581195831298828,51.07348771528764,2.3120707296708987,48.71794891357422,55.60054016113281,52.035984386097304,3.1823150096706243,48.17708206176758,57.68229293823242,-36.63060309670188,0.530314953425826,-37.48067855834961,-35.93508529663086,-26.080387115478516,0.0,-26.080387115478516,-26.080387115478516,-97.26137750799006,0.1849570737652353,-97.50302124023438,-97.01973724365234,100.0,0.0,100.0,100.0,12.274392388083719,0.9038873874759445,10.280830383300781,13.064713478088379,9.583749424327504,1.8640934656963244,6.1782660484313965,11.843711853027344,3.673203945159912,0.06852914467891327,3.5756852626800537,3.8140642642974854,21.044546127319336,0.0,21.044546127319336,21.044546127319336,225,0.01627399714696713,0.005906121386220292,0.08214185319211431,0.01598602061097877,0.07623573180589402,187,187,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,338.7986589454895,307.7117389632578,2154.0,0.9040268341118577,0.7521929824561404,4,,1,3,cell_x01_y03,346.0,312.5,low,0,region_00,346.15701112213765,289.9333701554038
42,141,151,11,0.054915095358547245,0.05868356126686529,15.00499508597634,0.7141923138296257,13.504273414611816,15.65323543548584,13.863913882862438,1.2800926889078812,11.40415096282959,15.36019515991211,48.52165360884233,1.125224011478598,47.3684196472168,50.6072883605957,48.662405881014735,1.451097434447626,46.74479293823242,51.171875,-37.02402739091353,0.02221590244629289,-37.09428024291992,-37.01700210571289,-27.89362335205078,0.0,-27.89362335205078,-27.89362335205078,-98.87965254350142,0.02315682673787741,-98.952880859375,-98.87232971191406,100.0,0.0,100.0,100.0,16.35919614271684,0.7227256412126685,14.774114608764648,16.97191619873047,13.82395380193537,1.6121069048878898,10.769230842590332,15.702075958251953,3.6623685359954834,0.11467119201083417,3.5756852626800537,3.933253765106201,21.044546127319336,0.0,21.044546127319336,21.044546127319336,221,0.015890307720688487,0.0051377861687950666,0.08030474681805072,0.01608233962677462,0.07516696064925565,186,186,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,377.84413533988106,313.0310255377832,2216.75,0.9306607744107744,0.8148148148148148,4,,1,3,cell_x01_y03,346.0,312.5,low,0,region_00,346.15701112213765,289.9333701554038
43,153,163,11,0.06601227563893698,0.06775370665558877,10.831390727650035,0.5945628893348472,9.548229217529297,11.550671577453613,9.845709627324885,1.0068535356562374,7.789987564086914,10.866910934448242,58.88847975297408,1.8816753303284222,56.140350341796875,62.07827377319336,54.11931783502752,1.6732682645893835,51.953125,57.16145706176758,-30.384993466463957,2.1625322793247728,-33.693973541259766,-26.81607437133789,-29.06947968222878,1.6175767556415888,-30.673919677734375,-26.01994514465332,-100.0,0.0,-100.0,-100.0,100.0,0.0,100.0,100.0,12.25663219798695,0.4166987808604461,11.20879077911377,12.527472496032715,10.245310003107244,1.1804734803307575,7.887667655944824,11.452991485595703,3.8357351043007593,0.11155740728734034,3.6948747634887695,4.052443504333496,20.967741012573242,0.0,20.967741012573242,20.967741012573242,233,0.015986639190894367,0.0031622157513640226,0.0742442414386596,0.015603699810344804,0.07108202568729557,198,198,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,469.08515731920244,309.3087237797438,2403.25,0.8853276222058462,0.7731638418079096,4,,3,3,cell_x03_y03,474.0,312.5,low,3,region_03,468.66994071425074,296.78960677673695
44,148,158,11,0.05952249120140297,0.0629329378638857,8.380508292805064,1.2356461646237211,5.836385726928711,9.69474983215332,6.950826904990456,1.7875747177522379,3.7851037979125977,9.10866928100586,49.159612135453656,3.23737932496079,44.5344123840332,53.57624816894531,49.834280187433414,2.547979593067189,45.05208206176758,52.08333206176758,-38.59772456776012,0.6025513951286294,-39.33539581298828,-37.86708068847656,-29.052996548739348,0.02331140658524876,-29.102447509765625,-29.042007446289062,-96.55841480601917,0.30350882783049365,-96.9391860961914,-96.2142562866211,100.0,0.0,100.0,100.0,14.481074419888584,1.2647078165109396,11.89255142211914,15.65323543548584,11.595071532509543,1.9845975820039858,8.131868362426758,14.188034057617188,3.532343626022339,0.057335596005417086,3.456495761871338,3.5756852626800537,20.967741012573242,0.0,20.967741012573242,20.967741012573242,230,0.015603699810344804,0.005091437837347723,0.07977842258251441,0.01578330823933101,0.07468698474516669,193,193,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,489.8034414125201,315.5428129328136,2184.0,0.9285714285714286,0.9795918367346939,4,,3,3,cell_x03_y03,474.0,312.5,low,3,region_03,468.66994071425074,296.78960677673695
45,141,151,11,0.058862651559256365,0.05941024518928837,6.222666176882657,1.7599003799279251,3.1501832008361816,8.717948913574219,4.375624331561002,1.9809883900214127,1.245421290397644,7.350427150726318,37.19789019497958,1.9927807017612256,33.19837951660156,39.00135040283203,36.22158986871893,0.4770227555628247,34.89583206176758,36.45833206176758,-47.231979023326524,0.4669675788423317,-48.45440673828125,-46.908809661865234,-37.34443213722923,0.029076267258951665,-37.382896423339844,-37.322452545166016,-99.69977638938211,0.24308121791834247,-100.0,-99.43616485595703,100.0,0.0,100.0,100.0,12.864912726662375,1.861225391251062,9.645909309387207,15.55555534362793,9.526029456745494,2.0294269671409624,6.275946140289307,12.576313018798828,3.6948747634887695,0.0,3.6948747634887695,3.6948747634887695,20.967741012573242,0.0,20.967741012573242,20.967741012573242,224,0.01568836253194318,-0.0004192180830886183,0.07351789529494548,0.015724686383001313,0.0739371133780341,186,186,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,511.50358690776864,255.9664312431867,2498.75,0.8883745308468214,0.8362068965517242,4,,4,2,cell_x04_y02,538.0,257.5,low,4,region_04,489.19401149197955,242.69788429086742
46,143,153,11,0.06529625889590812,0.06551669385057782,8.67354848168113,2.3067863093587735,4.9084248542785645,11.99023151397705,6.280386263673956,2.66113732705325,1.9291819334030151,10.280830383300781,50.77904510498047,1.1538847650143438,48.31309127807617,51.95681381225586,49.5620266307484,0.1147650646797834,49.21875,49.609375,-37.21371355923739,0.5672791470389866,-38.021636962890625,-36.553321838378906,-31.4926230690696,0.030094896493779447,-31.520095825195312,-31.45965576171875,-97.90575963800603,0.1784644431273071,-98.14739990234375,-97.66411590576172,100.0,0.0,100.0,100.0,10.955711061304266,2.300136740845103,7.155066967010498,14.2368745803833,6.928626884113658,2.8365686669997596,2.124542236328125,11.159951210021973,3.5756852626800537,0.0,3.5756852626800537,3.5756852626800537,20.967741012573242,0.0,20.967741012573242,20.967741012573242,232,0.015714283204542517,0.00257022370104229,0.06654022450315825,0.015566352708675527,0.06397000080211596,188,188,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,458.9881476916163,277.9258620041185,2402.25,0.8901049475262368,0.7931034482758621,4,,3,2,cell_x03_y02,474.0,257.5,low,3,region_03,468.66994071425074,296.78960677673695
47,116,126,11,0.016125198649593223,0.03281737447895315,-6.280386144464666,0.03262723405637312,-6.324786186218262,-6.227106094360352,-6.062825939872048,0.023494293736179585,-6.080585956573486,-6.031745910644531,40.915225289084695,0.3142262932934714,40.4858283996582,41.29554748535156,37.94981072165749,0.6363483111627615,36.328125,38.28125,-30.651959679343484,7.01334449551269,-41.11282730102539,-20.170015335083008,-16.157037301497027,4.243646542525811,-24.69023895263672,-12.178906440734863,-84.67396614768289,7.594981963746457,-95.73097229003906,-73.33870697021484,100.0,0.0,100.0,100.0,-4.424464399164373,0.01404052601479384,-4.468864440917969,-4.420024394989014,-4.371184349060059,0.0,-4.371184349060059,-4.371184349060059,3.456495761871338,0.0,3.456495761871338,3.456495761871338,21.044546127319336,0.0,21.044546127319336,21.044546127319336,243,0.015378262696486428,0.004025592967809563,0.07086194183840143,0.016254247089584728,0.06683634887059187,161,161,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,375.0807774941462,259.2711011665274,2162.25,0.9236819727891157,0.743421052631579,4,,1,2,cell_x01_y02,346.0,257.5,low,1,region_01,356.74981926526885,234.67468540682532
48,130,140,11,0.060648593663649386,0.061557572061343484,10.667110573161732,1.8848433872160235,7.155066967010498,13.162393569946289,8.522588513114236,2.4523700380759035,4.224664211273193,11.89255142211914,57.98061613603072,1.3801855318068208,55.73549270629883,60.188934326171875,57.694128556685015,0.9527227256881569,56.25,58.72395706176758,-36.10369595614347,0.3530938514575924,-36.78516387939453,-35.78052520751953,-24.77265843478116,0.4275958296128677,-25.838621139526367,-24.508914947509766,-98.53549679842862,0.15289883500683676,-98.79178619384766,-98.38904571533203,100.0,0.0,100.0,100.0,8.331668160178445,1.8780430927006921,4.810744762420654,10.866910934448242,4.810744735327634,2.470869346487701,0.7081807255744934,8.278388023376465,3.8899121284484863,0.057335596005417086,3.8140642642974854,3.933253765106201,21.274961471557617,0.0,21.274961471557617,21.274961471557617,214,0.016069237109100395,0.004971342923918584,0.0760770114263887,0.015474542139496422,0.07110566850247012,175,175,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,331.59939746060155,302.5752669066586,2178.75,0.9002239521192326,0.7241379310344828,4,,1,3,cell_x01_y03,346.0,312.5,low,0,region_00,346.15701112213765,289.9333701554038
49,100,110,11,0.008006219828644847,0.013139237832714201,-4.0825840776616875,0.3341527201824323,-4.810744762420654,-3.7362637519836426,-3.8250638354908335,0.09947987642111118,-4.078144073486328,-3.6874237060546875,49.87118148803711,3.5965555323814167,45.20917510986328,54.79082489013672,44.99289738048207,2.8915545046716042,41.27604293823242,50.52083206176758,-8.94337493723089,1.3357190882727275,-12.287480354309082,-7.805254936218262,-6.480947321111506,0.3892296159997003,-7.101843357086182,-5.953460216522217,-69.01841527765447,1.1444231309264203,-72.13048553466797,-68.26419830322266,100.0,0.0,100.0,100.0,-1.0411810712380842,0.5710198017049675,-2.3687424659729004,-0.6105006337165833,-0.6993007172237743,0.02808105202958768,-0.7570207715034485,-0.6593406796455383,3.6623685359954834,0.053082447214253946,3.5756852626800537,3.6948747634887695,21.77768395163796,1.72655470875963,21.044546127319336,26.8817195892334,229,0.015286956280846753,0.003890044663168335,0.07702014753079023,0.016370747605546646,0.0731301028676219,145,145,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,353.2407299581092,284.89629106736896,2190.75,0.8584443573667712,0.7586206896551724,4,,1,2,cell_x01_y02,346.0,257.5,low,0,region_00,346.15701112213765,289.9333701554038
