abs_diff,cohens_d,diff_ci95_hi,diff_ci95_lo,label_a,label_b,mean_a,mean_b,metric,n_a,n_b,ratio
-0.004493724173869229,-2.1860930426138876,-0.002802296896151425,-0.00621747263043419,baseline,low,0.16645008069724831,0.16195635652337909,eef_height_mean,10,10,0.9730025729932299
-0.000387579295041629,-1.1383924024491365,-0.00011423362864211127,-0.0006861844248235629,baseline,low,0.11932786976618134,0.11894029047113971,eef_height_min,10,10,0.9967519803770831
-0.004202159768122382,-0.8991371989689337,-0.00041533961992022987,-0.00804044367274485,baseline,low,0.0936526806447813,0.08945052087665892,eef_height_range,10,10,0.9551303893225993
0.00015544821065729747,0.06369173192440188,0.0023385260664265943,-0.0018406440126279623,baseline,low,0.0015165710881506424,0.0016720192988079398,eef_pos_endpoint_delta,10,10,1.102499109260854
0.060672924119379856,0.8349673227079991,0.1253634790853063,0.0041782168612877835,baseline,low,0.21878269569096953,0.2794556198103494,eef_pos_max_speed,10,10,1.277320476167254
0.022412900269204283,0.5855153202833459,0.055292685148594985,-0.009558647979078887,baseline,low,0.3805821075006222,0.4029950077698265,eef_pos_mean_jerk,10,10,1.0588911019161789
-0.0004897715458224844,-0.11820078217785723,0.0028510442149825787,-0.003970231351415945,baseline,low,0.056850362160887825,0.05636059061506534,eef_pos_mean_speed,10,10,0.9913849016777512
0.113699793048323,1.0097970732877082,0.2105534947375626,0.023902478387007303,baseline,low,1.0811136598852311,1.1948134529335541,eef_pos_p95_jerk,10,10,1.1051691382834823
0.01383167330235388,0.9271777022250112,0.02562705315160209,0.0007840266031297769,baseline,low,0.14726813900015354,0.16109981230250742,eef_pos_p95_speed,10,10,1.0939216890839
-0.006663133144804212,-0.17085606307745616,0.02509695749604912,-0.03975213814644022,baseline,low,0.4527557475374623,0.44609261439265807,eef_pos_path_len,10,10,0.9852831619833065
2.417305938017585,1.0297491848693692,4.587397969111494,0.6486435328541053,baseline,low,5.123738946504334,7.541044884521919,eef_pos_speed_spikiness,10,10,1.4717855375807025
-0.7340065925934303,-0.3069881254713797,1.487272272075088,-2.492655415868579,baseline,low,3.2399475071353976,2.5059409145419673,state_endpoint_delta,10,10,0.7734510856390653
8.07410180112845,0.06284689888695473,118.41727879427818,-97.11022327788312,baseline,low,287.13956348546964,295.2136652865981,state_max_speed,10,10,1.0281190850290327
15.128201614957106,0.35866078165300913,53.57993719455554,-19.169169296126828,baseline,low,301.22917109702075,316.35737271197786,state_mean_jerk,10,10,1.0502215690444614
0.6281349670087906,0.2862151876635648,2.450807171862504,-1.2188504200849901,baseline,low,39.33851231168201,39.9666472786908,state_mean_speed,10,10,1.015967430640802
10.991980891575054,0.08228480132621141,131.7185786259001,-94.9449667313482,baseline,low,835.9760179779962,846.9679988695713,state_p95_jerk,10,10,1.0131486796930254
11.761546830066933,0.9867194619008257,21.210111039065186,1.404727568982531,baseline,low,104.90065816599626,116.6622049960632,state_p95_speed,10,10,1.1121208106276521
3.132528807291692,0.14976914943761202,20.403891469008915,-14.417180016701485,baseline,low,313.14755005683816,316.28007886412985,state_path_len,10,10,1.010003363611253
-0.08772166800516423,-0.018528574562133398,4.030064022964561,-3.9913590526402833,baseline,low,9.469425455219154,9.38170378721399,state_speed_spikiness,10,10,0.9907363262610427
-1.760616310547813,-0.7892653292740631,0.13311604401823965,-3.566903601893731,high,low,4.652500043221577,2.8918837326737643,action_endpoint_delta,10,10,0.6215762943777525
-143.28046263768397,-0.7585744778397082,1.7526294804805056,-306.1744284753101,high,low,481.5693327369778,338.28887009929383,action_max_speed,10,10,0.7024717877685845
30.92085698642768,0.4727155069276872,86.25634041182649,-22.54159926693627,high,low,631.9410287119669,662.8618856983945,action_mean_jerk,10,10,1.0489299722301015
6.3452721508654335,2.598856970805755,8.399459869412693,4.260388529478286,high,low,50.61837423100093,56.96364638186636,action_mean_speed,10,10,1.1253551155288934
170.88341815055742,0.9195652830839476,328.41890431997024,17.157851636146788,high,low,1961.5413755851998,2132.4247937357572,action_p95_jerk,10,10,1.0871169072835414
18.829142495522632,1.362654895237523,30.475662507946204,7.46085987076229,high,low,120.52805320761203,139.35719570313466,action_p95_speed,10,10,1.1562220743873366
-46.349670324295175,-1.9137465314463522,-26.583562814938873,-66.82204730897772,high,low,496.9519328171601,450.60226249286495,action_path_len,10,10,0.9067320856151784
-4.747921896963399,-0.9250526056003789,-0.9378092999318205,-9.381581572683045,high,low,12.148373136913559,7.40045123995016,action_speed_spikiness,10,10,0.609172204414081
-1.9099999427795407,-5.350365549087371,-1.6166665530204765,-2.2233332169055946,high,low,9.823333263397217,7.913333320617676,duration_s,10,10,0.8055649859755798
-0.0005294499999786071,-0.18927091878689103,0.0018529829681619829,-0.0029178252414392945,high,low,0.002201469298786547,0.0016720192988079398,eef_displacement_final,10,10,0.7595026215915638
-0.012743795864998006,-1.254581385636276,-0.004679159439274555,-0.021576752027401995,high,low,0.1232835073200856,0.11053971145508759,eef_displacement_max,10,10,0.8966301729377917
-0.007261263453501629,-0.993470502654897,-0.001217947870236421,-0.01313973012658976,high,low,0.07064781261386138,0.06338654916035975,eef_displacement_mean,10,10,0.8972188641511375
0.0,nan,0.0,0.0,high,low,0.0,0.0,eef_displacement_min,10,10,1.0
