trial,is_decision_step,episode_idx,seq_pos,chunk_idx,source_path,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,task,lift_eef_z,predicted_action_eef_z,mapped_obs_values.0,mapped_obs_values.1,mapped_obs_values.2,mapped_obs_values.3,mapped_obs_values.4,mapped_obs_values.5
5,True,7,2,2,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_2_002_observation_frame.pt,-14.730177879333496,81.42195892333984,0.3174476623535156,-91.89266967773438,-7.056034088134766,66.3213882446289,Put the red cube in the box.,0.10251846289148103,0.024792914354057644,-14.528549302403315,79.21473576228361,3.952461023351815,100.0,-7.155971968320523,56.60189569148186
6,True,7,2,2,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_2_002_observation_frame.pt,-14.730177879333496,81.42195892333984,0.3174476623535156,-91.89266967773438,-7.056034088134766,66.3213882446289,Put the red cube in the box.,0.10251846289148103,0.024792914354057644,-14.528549302403315,79.21473576228361,3.952461023351815,100.0,-7.155971968320523,56.60189569148186
7,True,7,2,2,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_2_002_observation_frame.pt,-14.730177879333496,81.42195892333984,0.3174476623535156,-91.89266967773438,-7.056034088134766,66.3213882446289,Put the red cube in the box.,0.10251846289148103,0.024792914354057644,-14.528549302403315,79.21473576228361,3.952461023351815,100.0,-7.155971968320523,56.60189569148186
8,True,7,2,2,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_2_002_observation_frame.pt,-14.730177879333496,81.42195892333984,0.3174476623535156,-91.89266967773438,-7.056034088134766,66.3213882446289,Put the red cube in the box.,0.10251846289148103,0.024792914354057644,-14.528549302403315,79.21473576228361,3.952461023351815,100.0,-7.155971968320523,56.60189569148186
9,True,7,2,2,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_2_002_observation_frame.pt,-14.730177879333496,81.42195892333984,0.3174476623535156,-91.89266967773438,-7.056034088134766,66.3213882446289,Put the red cube in the box.,0.10251846289148103,0.024792914354057644,-14.528549302403315,79.21473576228361,3.952461023351815,100.0,-7.155971968320523,56.60189569148186
0,True,8,2,2,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt,-14.5126371383667,79.88040924072266,-1.8504886627197266,-92.23202514648438,-7.253294944763184,66.49543762207031,Put the red cube in the box.,0.07599556886890238,0.026978889092065167,-14.313765041476366,77.69510351971984,1.9657423954458102,100.0,-7.344945683016023,56.702987865063335
1,True,8,2,2,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt,-14.5126371383667,79.88040924072266,-1.8504886627197266,-92.23202514648438,-7.253294944763184,66.49543762207031,Put the red cube in the box.,0.07599556886890238,0.026978889092065167,-14.313765041476366,77.69510351971984,1.9657423954458102,100.0,-7.344945683016023,56.702987865063335
2,True,8,2,2,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt,-14.5126371383667,79.88040924072266,-1.8504886627197266,-92.23202514648438,-7.253294944763184,66.49543762207031,Put the red cube in the box.,0.07599556886890238,0.026978889092065167,-14.313765041476366,77.69510351971984,1.9657423954458102,100.0,-7.344945683016023,56.702987865063335
3,True,8,2,2,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt,-14.5126371383667,79.88040924072266,-1.8504886627197266,-92.23202514648438,-7.253294944763184,66.49543762207031,Put the red cube in the box.,0.07599556886890238,0.026978889092065167,-14.313765041476366,77.69510351971984,1.9657423954458102,100.0,-7.344945683016023,56.702987865063335
4,True,8,2,2,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt,-14.5126371383667,79.88040924072266,-1.8504886627197266,-92.23202514648438,-7.253294944763184,66.49543762207031,Put the red cube in the box.,0.07599556886890238,0.026978889092065167,-14.313765041476366,77.69510351971984,1.9657423954458102,100.0,-7.344945683016023,56.702987865063335
5,True,8,2,2,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt,-14.5126371383667,79.88040924072266,-1.8504886627197266,-92.23202514648438,-7.253294944763184,66.49543762207031,Put the red cube in the box.,0.07599556886890238,0.026978889092065167,-14.313765041476366,77.69510351971984,1.9657423954458102,100.0,-7.344945683016023,56.702987865063335
6,True,8,2,2,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt,-14.5126371383667,79.88040924072266,-1.8504886627197266,-92.23202514648438,-7.253294944763184,66.49543762207031,Put the red cube in the box.,0.07599556886890238,0.026978889092065167,-14.313765041476366,77.69510351971984,1.9657423954458102,100.0,-7.344945683016023,56.702987865063335
7,True,8,2,2,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt,-14.5126371383667,79.88040924072266,-1.8504886627197266,-92.23202514648438,-7.253294944763184,66.49543762207031,Put the red cube in the box.,0.07599556886890238,0.026978889092065167,-14.313765041476366,77.69510351971984,1.9657423954458102,100.0,-7.344945683016023,56.702987865063335
8,True,8,2,2,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt,-14.5126371383667,79.88040924072266,-1.8504886627197266,-92.23202514648438,-7.253294944763184,66.49543762207031,Put the red cube in the box.,0.07599556886890238,0.026978889092065167,-14.313765041476366,77.69510351971984,1.9657423954458102,100.0,-7.344945683016023,56.702987865063335
9,True,8,2,2,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt,-14.5126371383667,79.88040924072266,-1.8504886627197266,-92.23202514648438,-7.253294944763184,66.49543762207031,Put the red cube in the box.,0.07599556886890238,0.026978889092065167,-14.313765041476366,77.69510351971984,1.9657423954458102,100.0,-7.344945683016023,56.702987865063335
0,True,9,2,2,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt,-14.52565860748291,81.36164093017578,0.26682090759277344,-92.13095092773438,-7.365939140319824,65.78433227539062,Put the red cube in the box.,0.10827715725727435,0.024822487252785574,-14.326621514281776,79.15527535808617,3.906066156680536,100.0,-7.452857574087869,56.28996033116442
1,True,9,2,2,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt,-14.52565860748291,81.36164093017578,0.26682090759277344,-92.13095092773438,-7.365939140319824,65.78433227539062,Put the red cube in the box.,0.10827715725727435,0.024822487252785574,-14.326621514281776,79.15527535808617,3.906066156680536,100.0,-7.452857574087869,56.28996033116442
2,True,9,2,2,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt,-14.52565860748291,81.36164093017578,0.26682090759277344,-92.13095092773438,-7.365939140319824,65.78433227539062,Put the red cube in the box.,0.10827715725727435,0.024822487252785574,-14.326621514281776,79.15527535808617,3.906066156680536,100.0,-7.452857574087869,56.28996033116442
3,True,9,2,2,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt,-14.52565860748291,81.36164093017578,0.26682090759277344,-92.13095092773438,-7.365939140319824,65.78433227539062,Put the red cube in the box.,0.10827715725727435,0.024822487252785574,-14.326621514281776,79.15527535808617,3.906066156680536,100.0,-7.452857574087869,56.28996033116442
4,True,9,2,2,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt,-14.52565860748291,81.36164093017578,0.26682090759277344,-92.13095092773438,-7.365939140319824,65.78433227539062,Put the red cube in the box.,0.10827715725727435,0.024822487252785574,-14.326621514281776,79.15527535808617,3.906066156680536,100.0,-7.452857574087869,56.28996033116442
5,True,9,2,2,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt,-14.52565860748291,81.36164093017578,0.26682090759277344,-92.13095092773438,-7.365939140319824,65.78433227539062,Put the red cube in the box.,0.10827715725727435,0.024822487252785574,-14.326621514281776,79.15527535808617,3.906066156680536,100.0,-7.452857574087869,56.28996033116442
6,True,9,2,2,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt,-14.52565860748291,81.36164093017578,0.26682090759277344,-92.13095092773438,-7.365939140319824,65.78433227539062,Put the red cube in the box.,0.10827715725727435,0.024822487252785574,-14.326621514281776,79.15527535808617,3.906066156680536,100.0,-7.452857574087869,56.28996033116442
7,True,9,2,2,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt,-14.52565860748291,81.36164093017578,0.26682090759277344,-92.13095092773438,-7.365939140319824,65.78433227539062,Put the red cube in the box.,0.10827715725727435,0.024822487252785574,-14.326621514281776,79.15527535808617,3.906066156680536,100.0,-7.452857574087869,56.28996033116442
8,True,9,2,2,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt,-14.52565860748291,81.36164093017578,0.26682090759277344,-92.13095092773438,-7.365939140319824,65.78433227539062,Put the red cube in the box.,0.10827715725727435,0.024822487252785574,-14.326621514281776,79.15527535808617,3.906066156680536,100.0,-7.452857574087869,56.28996033116442
9,True,9,2,2,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt,-14.52565860748291,81.36164093017578,0.26682090759277344,-92.13095092773438,-7.365939140319824,65.78433227539062,Put the red cube in the box.,0.10827715725727435,0.024822487252785574,-14.326621514281776,79.15527535808617,3.906066156680536,100.0,-7.452857574087869,56.28996033116442
