episode_idx,step_idx,obs_shoulder_pan,act_shoulder_pan,obs_shoulder_lift,act_shoulder_lift,obs_elbow_flex,act_elbow_flex,obs_wrist_flex,act_wrist_flex,obs_wrist_roll,act_wrist_roll,obs_gripper,act_gripper
2,142,14.871794700622559,15.37812614440918,49.08854293823242,48.91630935668945,-43.608341217041016,-46.521705627441406,100.0,-74.27455139160156,8.229548454284668,9.6389799118042,20.967741012573242,3.533975601196289
2,143,15.018315315246582,15.25019645690918,48.30729293823242,48.22486877441406,-43.12480926513672,-46.01857376098633,100.0,-74.62074279785156,8.376068115234375,9.695904731750488,20.967741012573242,3.7843055725097656
2,144,15.067154884338379,15.251453399658203,47.91666793823242,47.172279357910156,-42.5203971862793,-45.58988952636719,100.0,-74.91117858886719,8.424908638000488,9.932496070861816,20.89093780517578,3.548765182495117
2,145,15.067154884338379,15.135971069335938,47.52604293823242,46.56679153442383,-41.9764289855957,-45.596031188964844,100.0,-76.44121551513672,8.522588729858398,9.767257690429688,20.967741012573242,3.4382095336914062
2,146,15.067154884338379,15.196104049682617,46.61458206176758,45.63906478881836,-41.6137809753418,-46.064247131347656,100.0,-76.75946807861328,8.669108390808105,10.063605308532715,20.967741012573242,3.100301742553711
2,147,15.067154884338379,15.143918991088867,45.703125,44.39018249511719,-41.553340911865234,-46.22467803955078,100.0,-78.18745422363281,8.717948913574219,10.455941200256348,20.967741012573242,3.950521469116211
2,148,15.115995407104492,15.255762100219727,44.66145706176758,43.213478088378906,-41.553340911865234,-45.47686767578125,100.0,-79.32319641113281,8.864468574523926,10.671292304992676,20.967741012573242,3.318347930908203
2,149,15.115995407104492,15.35146713256836,43.22916793823242,42.39669418334961,-41.553340911865234,-45.20988464355469,100.0,-80.1880874633789,9.01098918914795,10.75497055053711,20.967741012573242,3.3436317443847656
2,150,15.115995407104492,12.128363609313965,42.1875,45.19045639038086,-41.553340911865234,-47.78619384765625,100.0,-85.67828369140625,9.255188941955566,9.381474494934082,20.89093780517578,3.7451343536376953
2,151,15.164834976196289,12.427410125732422,41.14583206176758,43.393821716308594,-41.492897033691406,-47.763240814208984,100.0,-86.35458374023438,9.743589401245117,9.51562213897705,20.967741012573242,4.526433944702148
2,152,14.432234764099121,12.348616600036621,41.66666793823242,42.468238830566406,-41.492897033691406,-47.443870544433594,100.0,-87.4498062133789,9.69474983215332,9.643911361694336,20.967741012573242,3.9979190826416016
2,153,13.55311393737793,12.797187805175781,41.66666793823242,41.945045471191406,-41.553340911865234,-47.86399841308594,100.0,-88.50525665283203,9.645909309387207,9.961441993713379,20.967741012573242,4.061622619628906
2,154,13.015872955322266,12.7808837890625,41.40625,41.871944427490234,-41.553340911865234,-48.350135803222656,100.0,-88.89017486572266,9.59706974029541,10.202670097351074,20.967741012573242,4.091730117797852
2,155,12.722832679748535,12.532570838928223,41.27604293823242,41.43292236328125,-41.553340911865234,-47.76423263549805,100.0,-88.95895385742188,9.645909309387207,10.193890571594238,20.967741012573242,4.048566818237305
2,156,12.625152587890625,12.68352222442627,41.14583206176758,41.07837677001953,-41.553340911865234,-48.377532958984375,100.0,-89.15770721435547,9.645909309387207,10.340920448303223,20.967741012573242,4.047586441040039
2,157,12.527472496032715,12.53427791595459,40.75520706176758,39.9110107421875,-41.492897033691406,-48.672767639160156,100.0,-89.52336883544922,9.69474983215332,10.541166305541992,20.967741012573242,4.157138824462891
2,158,12.527472496032715,12.600138664245605,40.234375,39.2113151550293,-41.492897033691406,-49.34075164794922,100.0,-89.9063720703125,9.69474983215332,10.824934959411621,20.967741012573242,4.076377868652344
2,159,12.527472496032715,12.669490814208984,39.0625,38.253807067871094,-41.553340911865234,-49.67871856689453,100.0,-90.44908905029297,9.743589401245117,10.908127784729004,20.967741012573242,3.8016014099121094
2,160,12.576313018798828,12.754348754882812,38.41145706176758,37.76610565185547,-41.553340911865234,-48.12361145019531,100.0,-90.77847290039062,9.743589401245117,10.884442329406738,20.967741012573242,4.068748474121094
2,161,12.820512771606445,12.710551261901855,37.63020706176758,37.0369758605957,-41.553340911865234,-48.009498596191406,100.0,-90.98711395263672,9.743589401245117,10.854971885681152,20.967741012573242,4.316099166870117
2,162,12.820512771606445,12.724952697753906,36.97916793823242,36.808929443359375,-41.553340911865234,-47.83890914916992,100.0,-91.16475677490234,9.743589401245117,10.922388076782227,20.967741012573242,4.414661407470703
2,163,12.771673202514648,13.012176513671875,36.19791793823242,36.724365234375,-41.553340911865234,-47.53545379638672,100.0,-91.29753875732422,9.79242992401123,11.134389877319336,20.89093780517578,4.691558837890625
2,164,12.771673202514648,13.24655818939209,35.80729293823242,36.10139465332031,-41.553340911865234,-47.58985137939453,100.0,-91.43421936035156,9.79242992401123,11.39857006072998,20.967741012573242,5.260646820068359
2,165,12.771673202514648,13.391613006591797,35.41666793823242,36.124114990234375,-41.553340911865234,-47.55128860473633,100.0,-91.07559204101562,9.79242992401123,11.44420051574707,20.89093780517578,5.7716064453125
2,166,12.869353294372559,13.503435134887695,35.28645706176758,36.204532623291016,-41.553340911865234,-47.67669677734375,100.0,-90.9648666381836,9.89011001586914,11.511553764343262,20.967741012573242,9.764938354492188
2,167,12.918192863464355,13.760078430175781,35.28645706176758,35.3970947265625,-41.553340911865234,-47.06293487548828,100.0,-90.92516326904297,10.134309768676758,11.685016632080078,20.967741012573242,10.831315994262695
2,168,13.113553047180176,13.726194381713867,35.02604293823242,35.31147766113281,-41.553340911865234,-46.57859802246094,100.0,-90.62239074707031,10.378510475158691,11.722220420837402,20.967741012573242,15.941144943237305
2,169,13.308913230895996,13.879785537719727,34.765625,35.506370544433594,-41.553340911865234,-46.291778564453125,100.0,-90.56489562988281,10.573870658874512,11.690033912658691,20.967741012573242,18.00616455078125
2,170,13.406593322753906,13.918746948242188,34.765625,35.57249450683594,-41.553340911865234,-45.6740608215332,100.0,-89.91625213623047,10.671550750732422,11.60662841796875,20.967741012573242,17.959360122680664
2,171,13.65079402923584,14.101884841918945,34.63541793823242,35.972625732421875,-41.553340911865234,-45.690887451171875,100.0,-89.7053451538086,10.720390319824219,11.731042861938477,21.274961471557617,20.54610824584961
2,172,13.74847412109375,14.167757034301758,34.63541793823242,35.669734954833984,-41.553340911865234,-45.07441711425781,100.0,-89.63426208496094,10.769230842590332,11.758077621459961,21.274961471557617,22.55014991760254
2,173,13.797313690185547,14.02874755859375,34.63541793823242,36.27065658569336,-41.553340911865234,-44.517578125,100.0,-89.4183349609375,10.818070411682129,11.719029426574707,21.5053768157959,25.297260284423828
2,174,13.797313690185547,14.309825897216797,34.63541793823242,36.111412048339844,-41.553340911865234,-44.35393142700195,100.0,-89.29783630371094,10.818070411682129,11.734524726867676,21.81259536743164,29.829917907714844
2,175,13.84615421295166,14.376996994018555,34.63541793823242,36.3153076171875,-41.553340911865234,-44.602882385253906,100.0,-89.33881378173828,10.818070411682129,11.66199779510498,22.50383949279785,33.466094970703125
2,176,13.894993782043457,14.492742538452148,34.63541793823242,35.72901916503906,-41.553340911865234,-44.66120147705078,100.0,-89.54609680175781,10.818070411682129,11.77731704711914,23.963132858276367,38.846229553222656
2,177,13.992673873901367,14.463249206542969,34.50520706176758,36.1119270324707,-41.553340911865234,-45.342376708984375,100.0,-89.68433380126953,10.818070411682129,11.69666862487793,25.499231338500977,42.45477294921875
2,178,14.04151439666748,14.72110366821289,34.50520706176758,36.219581604003906,-41.553340911865234,-44.91828918457031,100.0,-89.69551849365234,10.818070411682129,11.850550651550293,26.8817195892334,44.87183380126953
2,179,14.188034057617188,14.81850814819336,34.375,36.55280303955078,-41.553340911865234,-45.41567611694336,100.0,-89.77608489990234,10.818070411682129,11.973937034606934,29.185867309570312,45.97682189941406
2,180,14.334554672241211,14.843326568603516,34.375,36.02571105957031,-41.553340911865234,-45.64891815185547,100.0,-89.543212890625,10.818070411682129,12.054091453552246,31.490015029907227,46.656707763671875
2,181,14.481074333190918,15.002182006835938,34.375,36.214439392089844,-41.553340911865234,-45.50791931152344,100.0,-89.73238372802734,10.818070411682129,12.119138717651367,33.71735763549805,46.5855598449707
2,182,14.529914855957031,15.104463577270508,34.375,36.56241226196289,-41.553340911865234,-45.42975616455078,100.0,-90.07781982421875,10.866910934448242,12.004329681396484,35.56067657470703,46.93217849731445
2,183,14.676434516906738,15.228780746459961,34.375,36.80607986450195,-41.553340911865234,-45.69537353515625,100.0,-90.1298828125,10.964591026306152,12.20053482055664,37.09677505493164,47.08539962768555
2,184,14.774114608764648,15.123132705688477,34.375,36.860321044921875,-41.553340911865234,-45.61437225341797,100.0,-89.97970581054688,11.062271118164062,12.166751861572266,38.556068420410156,47.35965347290039
2,185,14.871794700622559,15.324190139770508,34.375,37.515235900878906,-41.553340911865234,-46.045372009277344,100.0,-90.17253112792969,11.159951210021973,12.007501602172852,40.01536178588867,46.97386169433594
2,186,14.871794700622559,15.23709487915039,34.375,37.555908203125,-41.553340911865234,-45.88895034790039,100.0,-90.07916259765625,11.159951210021973,12.228669166564941,41.244239807128906,47.634830474853516
2,187,14.969474792480469,15.317413330078125,34.375,37.50940704345703,-41.553340911865234,-46.28168487548828,100.0,-90.17887878417969,11.159951210021973,12.12924575805664,42.70353317260742,47.7236328125
2,188,14.969474792480469,15.486001968383789,34.375,38.8372802734375,-41.553340911865234,-46.61074447631836,100.0,-90.34845733642578,11.159951210021973,12.197094917297363,43.85560607910156,47.66740417480469
2,189,15.067154884338379,15.200201034545898,34.63541793823242,38.97993087768555,-41.553340911865234,-46.56141662597656,100.0,-90.89425659179688,11.159951210021973,11.778902053833008,44.854068756103516,47.480133056640625
2,190,15.115995407104492,15.012504577636719,35.02604293823242,39.792808532714844,-41.553340911865234,-46.53350067138672,100.0,-91.97052001953125,11.159951210021973,11.141945838928223,45.69892501831055,47.586326599121094
2,191,15.067154884338379,14.783742904663086,35.546875,42.47563171386719,-41.553340911865234,-44.981773376464844,100.0,-92.81111145019531,11.159951210021973,10.50171184539795,46.2365608215332,47.67628860473633
2,192,15.018315315246582,13.793937683105469,36.328125,44.76909637451172,-41.553340911865234,-43.74263000488281,100.0,-94.10459899902344,11.11111068725586,9.285064697265625,46.54377746582031,47.69416046142578
2,193,14.920635223388672,13.527929306030273,37.76041793823242,45.93269348144531,-41.553340911865234,-43.52867126464844,100.0,-94.57299041748047,11.01343059539795,8.715715408325195,46.774192810058594,47.33769989013672
2,194,14.432234764099121,13.546915054321289,39.58333206176758,45.663978576660156,-41.25113296508789,-44.19122314453125,100.0,-95.18301391601562,10.622710227966309,8.57414722442627,46.774192810058594,47.41889572143555
2,195,14.04151439666748,13.1856107711792,41.40625,48.135215759277344,-40.70716094970703,-43.07720947265625,100.0,-95.29647064208984,10.036629676818848,8.30688762664795,46.774192810058594,47.676536560058594
2,196,13.699633598327637,12.96353816986084,42.83854293823242,50.50493621826172,-40.34451675415039,-41.077598571777344,100.0,-95.21002197265625,9.4993896484375,7.743335723876953,46.774192810058594,47.604698181152344
2,197,13.406593322753906,12.169095039367676,44.66145706176758,51.59611511230469,-40.04230880737305,-40.16155242919922,100.0,-95.41497039794922,9.059828758239746,7.0339508056640625,46.774192810058594,47.2021369934082
2,198,13.015872955322266,11.167665481567383,46.484375,54.769874572753906,-39.317012786865234,-37.49375534057617,100.0,-95.39664459228516,8.571428298950195,6.002458572387695,46.774192810058594,47.73139572143555
2,199,12.429792404174805,10.227095603942871,48.4375,58.326560974121094,-38.10818862915039,-35.25333023071289,100.0,-95.4462890625,8.034188270568848,4.906950950622559,46.774192810058594,47.33030700683594
2,200,11.648351669311523,8.315515518188477,50.78125,58.066715240478516,-36.174072265625,-37.10923767089844,100.0,-97.87764739990234,7.350427150726318,4.446599006652832,46.774192810058594,46.135555267333984
2,201,10.231989860534668,7.338772773742676,55.72916793823242,60.08826446533203,-31.15744972229004,-35.53420639038086,100.0,-98.1449203491211,4.9572649002075195,3.6879022121429443,46.774192810058594,46.50140380859375
2,202,9.450549125671387,6.725274085998535,55.859375,61.85393142700195,-31.15744972229004,-34.463096618652344,100.0,-98.39590454101562,4.859584808349609,3.171985387802124,46.774192810058594,46.211509704589844
2,203,8.522588729858398,6.231695175170898,56.51041793823242,63.742374420166016,-31.097007751464844,-33.436256408691406,100.0,-98.31181335449219,4.615384578704834,2.7650859355926514,46.774192810058594,45.97678756713867
2,204,7.545787334442139,5.897845268249512,57.94270706176758,64.78836822509766,-30.91568374633789,-31.44123077392578,100.0,-99.02594757080078,4.224664211273193,2.3103067874908447,46.774192810058594,46.5144157409668
2,205,6.715506553649902,5.385706901550293,59.63541793823242,66.28280639648438,-30.371713638305664,-30.322010040283203,100.0,-99.29122161865234,3.8339438438415527,2.1661341190338135,46.774192810058594,46.493003845214844
2,206,5.934065818786621,4.424890518188477,61.328125,68.75535583496094,-29.646419525146484,-28.06106948852539,100.0,-99.27291870117188,3.5409035682678223,1.4207251071929932,46.774192810058594,46.527034759521484
2,207,5.494505405426025,3.523430585861206,63.15104293823242,71.707275390625,-28.679359436035156,-25.648651123046875,100.0,-99.04084777832031,3.1501832008361816,0.49681711196899414,46.774192810058594,47.08872604370117
2,208,4.761904716491699,2.7664601802825928,65.75521087646484,74.6791000366211,-26.805681228637695,-23.175125122070312,100.0,-98.43009948730469,2.661782741546631,-0.45505428314208984,46.774192810058594,46.670494079589844
2,209,4.3223443031311035,2.0109894275665283,67.83853912353516,76.6353988647461,-24.69023895263672,-21.218961715698242,100.0,-98.24111938476562,1.9780219793319702,-1.1859915256500244,46.774192810058594,46.640220642089844
2,210,3.5897436141967773,1.058656930923462,70.3125,79.23713684082031,-22.27259063720703,-18.85385513305664,100.0,-97.89802551269531,1.3919414281845093,-2.1726531982421875,46.774192810058594,46.48402404785156
2,211,2.808302879333496,0.41643786430358887,72.78646087646484,81.4197998046875,-19.79450035095215,-16.73537254333496,100.0,-97.83320617675781,0.3174603283405304,-2.5972986221313477,46.774192810058594,46.41939926147461
2,212,1.88034188747406,-0.228440523147583,75.390625,84.37303161621094,-17.55817413330078,-14.319353103637695,100.0,-97.59675598144531,-0.46398046612739563,-2.8720016479492188,46.774192810058594,46.567325592041016
2,213,0.9523809552192688,-1.0699387788772583,78.125,86.10296630859375,-15.080084800720215,-12.417496681213379,100.0,-97.64909362792969,-1.0989011526107788,-3.3228659629821777,46.774192810058594,46.5158805847168
2,214,-0.12210012227296829,-2.187483549118042,80.72916412353516,87.97571563720703,-12.72287654876709,-10.429658889770508,100.0,-97.68943786621094,-1.7338217496871948,-4.051016330718994,46.774192810058594,46.85328674316406
2,215,-0.9035409092903137,-2.7068920135498047,83.07291412353516,88.52812194824219,-10.546993255615234,-9.371663093566895,100.0,-97.62873840332031,-2.17338228225708,-4.404753684997559,46.774192810058594,46.7403678894043
2,216,-1.6849817037582397,-3.284848213195801,84.89583587646484,89.75041961669922,-8.431550025939941,-7.801151275634766,100.0,-97.4861068725586,-2.710622787475586,-4.95223331451416,46.774192810058594,46.54496765136719
2,217,-2.07570219039917,-3.67279052734375,86.328125,90.51033020019531,-6.678754806518555,-5.948459625244141,100.0,-97.06942749023438,-3.1501832008361816,-5.257077693939209,46.774192810058594,46.66448211669922
2,218,-2.661782741546631,-4.034064292907715,87.36978912353516,91.84075164794922,-5.469930648803711,-4.028738021850586,100.0,-96.69937896728516,-3.6874237060546875,-5.579311370849609,46.774192810058594,46.829280853271484
2,219,-3.296703338623047,-4.579344749450684,88.41146087646484,92.45344543457031,-3.89845871925354,-2.181272506713867,100.0,-96.60186004638672,-4.224664211273193,-5.888640403747559,46.774192810058594,46.952796936035156
2,220,-3.6874237060546875,-5.000561237335205,89.19271087646484,93.59172058105469,-2.2665457725524902,0.5158233642578125,100.0,-96.51484680175781,-4.664224624633789,-5.963190078735352,46.774192810058594,46.98444366455078
2,221,-4.175824165344238,-5.355415344238281,89.97396087646484,94.50688171386719,-0.6346328258514404,1.6451435089111328,100.0,-96.31743621826172,-5.006104946136475,-6.32863712310791,46.774192810058594,47.28679275512695
2,222,-4.810744762420654,-5.498928070068359,90.75521087646484,96.36967468261719,1.4808099269866943,3.478668212890625,100.0,-95.63025665283203,-5.25030517578125,-6.316826820373535,46.774192810058594,47.315338134765625
2,223,-5.05494499206543,-5.867984771728516,91.66666412353516,96.74534606933594,3.414928913116455,5.148777008056641,100.0,-95.33041381835938,-5.494505405426025,-6.470658302307129,46.774192810058594,47.80413818359375
2,224,-5.201465129852295,-6.12679386138916,92.70833587646484,96.33183288574219,5.469930648803711,6.41380500793457,100.0,-95.07770538330078,-5.738705635070801,-6.536115646362305,46.774192810058594,47.74965286254883
2,225,-5.5433454513549805,-6.072915077209473,93.359375,96.71327209472656,7.101843357086182,7.709684371948242,100.0,-94.4822998046875,-5.885225772857666,-6.411334037780762,46.774192810058594,47.919677734375
2,226,-5.787545680999756,-6.276582717895508,93.48958587646484,96.83134460449219,8.431550025939941,8.856672286987305,100.0,-92.97555541992188,-5.982905864715576,-6.5809173583984375,46.774192810058594,48.033447265625
2,227,-5.934065818786621,-6.828762054443359,93.61978912353516,97.32034301757812,9.579933166503906,11.082489013671875,100.0,-90.86853790283203,-6.080585956573486,-7.025734901428223,46.774192810058594,47.57007598876953
2,228,-6.1782660484313965,-7.307980537414551,93.75,98.07276916503906,10.909640312194824,11.817596435546875,100.0,-89.71543884277344,-6.1782660484313965,-7.466128349304199,46.774192810058594,47.7574348449707
2,229,-6.568986415863037,-7.323335647583008,94.27083587646484,98.14897155761719,12.3602294921875,13.56350326538086,100.0,-87.66944885253906,-6.373626232147217,-7.58543586730957,46.774192810058594,47.80980682373047
2,230,-6.910866737365723,-7.550671577453613,94.66146087646484,97.87042236328125,13.689936637878418,14.169082641601562,100.0,-86.45166778564453,-6.568986415863037,-7.991331100463867,46.774192810058594,47.813087463378906
2,231,-7.106226921081543,-7.58375358581543,94.921875,98.1930160522461,15.140525817871094,14.976409912109375,100.0,-85.19325256347656,-6.862026691436768,-7.966080665588379,46.6973876953125,47.93662643432617
2,232,-7.301587104797363,-7.578051567077637,94.921875,98.45064544677734,15.624055862426758,15.824981689453125,100.0,-84.06941986083984,-7.155066967010498,-7.706075668334961,46.774192810058594,47.702274322509766
2,233,-7.399267196655273,-7.457949638366699,95.3125,98.34727478027344,15.805378913879395,16.188007354736328,100.0,-83.30631256103516,-7.301587104797363,-7.576491355895996,46.774192810058594,48.23575210571289
2,234,-7.399267196655273,-7.2956695556640625,95.57291412353516,98.21941375732422,16.107585906982422,16.67108154296875,100.0,-81.97042846679688,-7.4481072425842285,-7.556443214416504,46.774192810058594,48.134056091308594
2,235,-7.350427150726318,-7.181158065795898,95.57291412353516,98.60497283935547,16.409791946411133,16.168926239013672,100.0,-82.27361297607422,-7.4481072425842285,-7.528604507446289,46.85099792480469,48.626216888427734
2,236,-7.252747058868408,-6.98077392578125,95.57291412353516,98.6664810180664,16.591115951538086,16.61618423461914,100.0,-82.00953674316406,-7.4481072425842285,-7.35992431640625,47.15821838378906,48.716896057128906
2,237,-7.155066967010498,-7.061744689941406,95.703125,99.0322265625,16.65155601501465,16.327159881591797,100.0,-82.36337280273438,-7.4481072425842285,-7.347956657409668,47.619049072265625,48.74074172973633
2,238,-7.106226921081543,-7.151389122009277,95.96353912353516,99.213134765625,16.65155601501465,16.359851837158203,100.0,-82.52442169189453,-7.4481072425842285,-7.382380485534668,47.84946060180664,48.770599365234375
3,0,-8.180707931518555,-7.771157264709473,96.875,92.85750579833984,17.195528030395508,-1.752553939819336,100.0,-88.68766021728516,-6.764346599578857,-5.737509250640869,47.84946060180664,48.65644836425781
3,1,-8.180707931518555,-7.869420051574707,96.74478912353516,91.06163787841797,17.195528030395508,-4.156389236450195,100.0,-89.85810852050781,-6.764346599578857,-5.705615997314453,47.84946060180664,48.4466667175293
3,2,-7.887667655944824,-7.955319404602051,94.921875,89.17578125,15.200966835021973,-6.149447441101074,100.0,-90.96202850341797,-6.715506553649902,-5.811412334442139,47.84946060180664,48.47404479980469
3,3,-8.034188270568848,-7.999821662902832,92.1875,86.82356262207031,12.239347457885742,-7.87734317779541,100.0,-91.7788314819336,-6.568986415863037,-5.939742088317871,47.84946060180664,48.54067611694336
3,4,-8.034188270568848,-8.015412330627441,89.71353912353516,83.0826416015625,8.794198036193848,-9.9058256149292,100.0,-91.83270263671875,-6.520146369934082,-6.15537166595459,47.84946060180664,48.028106689453125
3,5,-8.034188270568848,-8.0712251663208,87.36978912353516,80.17449951171875,5.167724609375,-11.802080154418945,100.0,-91.90553283691406,-6.373626232147217,-6.092993259429932,47.84946060180664,48.29046630859375
3,6,-7.985347747802734,-7.992382049560547,84.63541412353516,77.19928741455078,1.7830159664154053,-13.562604904174805,100.0,-91.96600341796875,-6.422466278076172,-6.051767826080322,47.84946060180664,48.03736114501953
3,7,-8.034188270568848,-7.867466926574707,81.51041412353516,74.037353515625,-1.1786037683486938,-15.351982116699219,100.0,-92.14907836914062,-6.422466278076172,-5.90701961517334,47.84946060180664,48.053062438964844
3,8,-8.034188270568848,-7.892851829528809,78.515625,71.6795883178711,-3.717135190963745,-17.397031784057617,100.0,-92.3424072265625,-6.422466278076172,-5.9456963539123535,47.84946060180664,47.806915283203125
3,9,-7.985347747802734,-7.928861618041992,75.13021087646484,68.95174407958984,-5.711695194244385,-19.229799270629883,100.0,-92.577392578125,-6.373626232147217,-5.995370864868164,47.84946060180664,48.07831573486328
3,10,-7.985347747802734,-7.782853126525879,72.13541412353516,66.01026153564453,-7.46449089050293,-20.802852630615234,100.0,-92.62609100341797,-6.324786186218262,-6.0270891189575195,47.84946060180664,47.94335174560547
3,11,-7.985347747802734,-7.638278007507324,69.140625,64.01445007324219,-8.854639053344727,-21.955913543701172,100.0,-92.71636199951172,-6.324786186218262,-5.975417137145996,47.84946060180664,47.844993591308594
3,12,-7.887667655944824,-7.640210151672363,66.40625,61.37221908569336,-10.365669250488281,-23.591075897216797,100.0,-92.77423858642578,-6.275946140289307,-5.922529220581055,47.84946060180664,47.89093780517578
3,13,-7.789987564086914,-7.644060134887695,64.19271087646484,58.553260803222656,-11.6953763961792,-25.433061599731445,100.0,-92.91862487792969,-6.275946140289307,-5.990927696228027,47.84946060180664,47.69546890258789
3,14,-7.692307472229004,-7.642397880554199,61.97916793823242,55.88195037841797,-13.085524559020996,-26.539960861206055,100.0,-92.78067779541016,-6.324786186218262,-6.003859519958496,47.84946060180664,47.841487884521484
3,15,-7.643467426300049,-7.517661094665527,59.63541793823242,52.8053092956543,-14.415230751037598,-27.878707885742188,100.0,-92.6845932006836,-6.324786186218262,-5.911383628845215,47.84946060180664,47.555091857910156
3,16,-7.643467426300049,-7.609899520874023,56.90104293823242,50.59303665161133,-15.805378913879395,-29.245573043823242,100.0,-92.9004898071289,-6.324786186218262,-6.075146675109863,47.84946060180664,47.6961669921875
3,17,-7.643467426300049,-7.639484405517578,53.90625,48.629634857177734,-17.376850128173828,-29.77611541748047,100.0,-92.71111297607422,-6.324786186218262,-6.231426239013672,47.84946060180664,47.7076416015625
3,18,-7.643467426300049,-7.633217811584473,51.04166793823242,46.787803649902344,-18.948322296142578,-31.054622650146484,100.0,-92.8397216796875,-6.324786186218262,-6.221646308898926,47.84946060180664,47.55290603637695
3,19,-7.643467426300049,-7.67991828918457,48.56770706176758,45.03050994873047,-20.217588424682617,-31.959808349609375,100.0,-92.95391845703125,-6.324786186218262,-6.253165245056152,47.84946060180664,47.388031005859375
3,20,-7.643467426300049,-7.767988204956055,46.484375,43.40406799316406,-21.12420654296875,-32.409515380859375,100.0,-92.98851776123047,-6.324786186218262,-6.1823835372924805,47.84946060180664,47.286231994628906
3,21,-7.643467426300049,-7.521756172180176,44.53125,42.16425323486328,-22.091266632080078,-33.134883880615234,100.0,-93.17013549804688,-6.324786186218262,-6.097769737243652,47.84946060180664,47.176300048828125
3,22,-7.643467426300049,-7.3654584884643555,42.70833206176758,40.094764709472656,-23.058326721191406,-33.976890563964844,100.0,-92.80252075195312,-6.324786186218262,-6.0405168533325195,47.84946060180664,47.494544982910156
3,23,-7.643467426300049,-7.371805191040039,41.015625,38.44085693359375,-23.904502868652344,-34.179046630859375,100.0,-92.55162811279297,-6.324786186218262,-5.998434066772461,47.84946060180664,47.3232307434082
3,24,-7.594627380371094,-7.452759742736816,39.58333206176758,38.01439666748047,-24.629796981811523,-34.147254943847656,100.0,-92.51146697998047,-6.324786186218262,-6.052074432373047,47.84946060180664,47.00579833984375
3,25,-7.545787334442139,-7.496489524841309,38.02083206176758,37.821712493896484,-25.234209060668945,-34.13566589355469,100.0,-92.50059509277344,-6.275946140289307,-6.182559967041016,47.84946060180664,47.14765930175781
3,26,-7.545787334442139,-7.604357719421387,37.109375,37.491432189941406,-25.536415100097656,-34.18321990966797,100.0,-92.59782409667969,-6.275946140289307,-6.326255798339844,47.84946060180664,46.751708984375
3,27,-7.496947288513184,-7.6624040603637695,36.84895706176758,37.305747985839844,-25.59685707092285,-34.392608642578125,100.0,-92.68993377685547,-6.324786186218262,-6.309408187866211,47.84946060180664,46.92637634277344
3,28,-7.496947288513184,-7.644793510437012,36.58854293823242,37.22345733642578,-25.59685707092285,-33.9898567199707,100.0,-93.04338073730469,-6.324786186218262,-6.439879417419434,47.84946060180664,46.91789245605469
3,29,-7.496947288513184,-7.915407180786133,36.45833206176758,37.515785217285156,-25.59685707092285,-33.41513442993164,100.0,-92.9449234008789,-6.324786186218262,-6.616186141967773,47.84946060180664,46.91327667236328
3,30,-7.594627380371094,-7.867340087890625,36.45833206176758,37.674034118652344,-25.59685707092285,-33.412906646728516,100.0,-93.16915130615234,-6.324786186218262,-6.733682632446289,47.84946060180664,46.91867446899414
3,31,-7.643467426300049,-7.941840171813965,36.328125,37.17497253417969,-25.657299041748047,-32.916648864746094,100.0,-92.7020263671875,-6.324786186218262,-6.718597412109375,47.84946060180664,46.896575927734375
3,32,-7.692307472229004,-7.833415985107422,36.19791793823242,37.11750030517578,-25.59685707092285,-32.302825927734375,100.0,-92.27651977539062,-6.324786186218262,-6.735581398010254,47.84946060180664,46.973609924316406
3,33,-7.692307472229004,-7.946173667907715,36.06770706176758,37.14556121826172,-25.59685707092285,-31.45899200439453,100.0,-91.65670013427734,-6.324786186218262,-6.770026206970215,47.84946060180664,46.91879653930664
3,34,-7.741147518157959,-7.980263710021973,36.06770706176758,36.8104133605957,-25.59685707092285,-30.389541625976562,100.0,-90.73157501220703,-6.324786186218262,-6.8184967041015625,47.84946060180664,47.40357971191406
3,35,-7.789987564086914,-7.953975677490234,36.06770706176758,36.86073303222656,-25.59685707092285,-28.901962280273438,100.0,-88.71369171142578,-6.373626232147217,-6.862549781799316,47.84946060180664,47.27042007446289
3,36,-7.789987564086914,-8.140438079833984,35.9375,36.91526794433594,-25.657299041748047,-28.26801300048828,100.0,-87.9305419921875,-6.422466278076172,-6.968116760253906,47.84946060180664,47.317562103271484
3,37,-7.789987564086914,-8.14450740814209,35.9375,36.44196319580078,-25.59685707092285,-26.77962875366211,100.0,-86.19432830810547,-6.471306324005127,-7.106733322143555,47.84946060180664,47.27207946777344
3,38,-7.838827610015869,-8.151261329650879,35.80729293823242,36.12327575683594,-25.536415100097656,-24.840229034423828,100.0,-83.58441925048828,-6.471306324005127,-7.103440284729004,47.84946060180664,47.243770599365234
3,39,-7.887667655944824,-7.963950157165527,35.80729293823242,36.07431411743164,-25.113327026367188,-23.292112350463867,100.0,-81.092529296875,-6.520146369934082,-6.988624572753906,47.84946060180664,47.02779769897461
3,40,-7.887667655944824,-7.926532745361328,35.80729293823242,35.93456268310547,-24.0253849029541,-20.916156768798828,100.0,-77.99342346191406,-6.568986415863037,-6.8605499267578125,47.84946060180664,47.033935546875
