episode_idx,step_idx,chunk_index,sent_shoulder_pan,obs_shoulder_pan,sent_minus_obs_shoulder_pan,sent_shoulder_lift,obs_shoulder_lift,sent_minus_obs_shoulder_lift,sent_elbow_flex,obs_elbow_flex,sent_minus_obs_elbow_flex,sent_wrist_flex,obs_wrist_flex,sent_minus_obs_wrist_flex,sent_wrist_roll,obs_wrist_roll,sent_minus_obs_wrist_roll,sent_gripper,obs_gripper,sent_minus_obs_gripper
2,224,4,-6.034643173217773,-5.396825313568115,-0.6378178596496582,96.84899139404297,93.88021087646484,2.968780517578125,10.76034164428711,9.821698188781738,0.9386434555053711,-90.56411743164062,100.0,-190.56411743164062,-5.95080041885376,-5.396825313568115,-0.5539751052856445,48.23619079589844,47.235023498535156,1.0011672973632812
2,225,4,-5.903319358825684,-5.5921854972839355,-0.31113386154174805,97.14813232421875,94.140625,3.00750732421875,11.874656677246094,11.272287368774414,0.6023693084716797,-89.16271209716797,100.0,-189.16271209716797,-5.891449451446533,-5.494505405426025,-0.3969440460205078,48.307594299316406,47.235023498535156,1.07257080078125
2,226,4,-5.946873188018799,-5.738705635070801,-0.20816755294799805,97.20384216308594,94.27083587646484,2.9330062866210938,12.654010772705078,12.541553497314453,0.112457275390625,-87.8152847290039,100.0,-187.8152847290039,-5.792351722717285,-5.494505405426025,-0.29784631729125977,48.51355743408203,47.235023498535156,1.278533935546875
2,227,4,-6.445267677307129,-5.787545680999756,-0.657721996307373,97.16686248779297,94.27083587646484,2.896026611328125,14.455032348632812,13.569053649902344,0.8859786987304688,-85.80077362060547,100.0,-185.80077362060547,-6.191610336303711,-5.5433454513549805,-0.6482648849487305,48.13905334472656,47.235023498535156,0.9040298461914062
2,228,4,-6.8408966064453125,-5.934065818786621,-0.9068307876586914,97.66097259521484,94.27083587646484,3.39013671875,14.72951889038086,14.475672721862793,0.2538461685180664,-84.77869415283203,100.0,-184.77869415283203,-6.476433753967285,-5.5433454513549805,-0.9330883026123047,48.18335723876953,47.235023498535156,0.948333740234375
2,229,4,-6.825183868408203,-6.1782660484313965,-0.6469178199768066,97.92546081542969,94.40103912353516,3.5244216918945312,15.603633880615234,15.261407852172852,0.3422260284423828,-83.7447280883789,100.0,-183.7447280883789,-6.530536651611328,-5.689865589141846,-0.8406710624694824,48.41401672363281,47.235023498535156,1.1789932250976562
2,230,4,-6.985278129577637,-6.471306324005127,-0.5139718055725098,97.5928955078125,94.79166412353516,2.8012313842773438,15.560344696044922,15.563614845275879,-0.0032701492309570312,-83.45709228515625,100.0,-183.45709228515625,-6.835596084594727,-5.885225772857666,-0.9503703117370605,48.452598571777344,47.235023498535156,1.2175750732421875
2,231,4,-7.005171775817871,-6.617826461791992,-0.3873453140258789,97.69731903076172,95.18228912353516,2.5150299072265625,15.88290786743164,15.926261901855469,-0.043354034423828125,-82.7480239868164,100.0,-182.7480239868164,-6.943876266479492,-5.982905864715576,-0.960970401763916,48.497642517089844,47.235023498535156,1.2626190185546875
2,232,4,-6.937741279602051,-6.764346599578857,-0.17339468002319336,97.85295104980469,95.18228912353516,2.6706619262695312,16.128101348876953,15.986702919006348,0.14139842987060547,-82.05082702636719,100.0,-182.0508270263672,-6.710538864135742,-6.1782660484313965,-0.5322728157043457,48.12244415283203,47.235023498535156,0.887420654296875
2,233,4,-6.872171401977539,-6.8131866455078125,-0.05898475646972656,98.10940551757812,95.18228912353516,2.9271163940429688,16.003582000732422,16.107585906982422,-0.10400390625,-82.17706298828125,100.0,-182.17706298828125,-6.585597038269043,-6.324786186218262,-0.26081085205078125,48.700523376464844,47.235023498535156,1.4654998779296875
2,234,4,-6.774157524108887,-6.862026691436768,0.08786916732788086,97.83320617675781,95.3125,2.5207061767578125,16.20083236694336,16.168025970458984,0.032806396484375,-81.21707916259766,100.0,-181.21707916259766,-6.6038103103637695,-6.422466278076172,-0.18134403228759766,48.59819030761719,47.235023498535156,1.3631668090820312
2,235,4,-6.719459533691406,-6.862026691436768,0.14256715774536133,98.10896301269531,95.44271087646484,2.6662521362304688,15.67367935180664,16.22846794128418,-0.5547885894775391,-81.7974853515625,100.0,-181.7974853515625,-6.61806583404541,-6.422466278076172,-0.19559955596923828,48.9520263671875,47.235023498535156,1.7170028686523438
2,236,4,-6.484021186828613,-6.8131866455078125,0.3291654586791992,98.01422119140625,95.44271087646484,2.5715103149414062,15.96612548828125,16.288909912109375,-0.322784423828125,-81.69962310791016,100.0,-181.69962310791016,-6.440652847290039,-6.422466278076172,-0.018186569213867188,48.999977111816406,47.235023498535156,1.76495361328125
2,237,4,-6.529601097106934,-6.764346599578857,0.23474550247192383,98.33369445800781,95.44271087646484,2.8909835815429688,15.631633758544922,16.349349975585938,-0.7177162170410156,-82.03407287597656,100.0,-182.03407287597656,-6.390719413757324,-6.422466278076172,0.031746864318847656,48.95368957519531,47.235023498535156,1.7186660766601562
2,238,4,-6.560267448425293,-6.666666507720947,0.1063990592956543,98.49766540527344,95.57291412353516,2.9247512817382812,15.664531707763672,16.349349975585938,-0.6848182678222656,-82.11842346191406,100.0,-182.11842346191406,-6.4430131912231445,-6.422466278076172,-0.020546913146972656,48.98414611816406,47.235023498535156,1.7491226196289062
2,239,4,-6.700374603271484,-6.617826461791992,-0.08254814147949219,98.606689453125,95.57291412353516,3.0337753295898438,16.376373291015625,16.349349975585938,0.0270233154296875,-82.05927276611328,100.0,-182.05927276611328,-6.534223556518555,-6.422466278076172,-0.11175727844238281,48.89921951293945,47.235023498535156,1.6641960144042969
2,240,4,-6.638805389404297,-6.617826461791992,-0.020978927612304688,98.64328002929688,95.57291412353516,3.0703659057617188,15.962356567382812,16.349349975585938,-0.386993408203125,-82.19973754882812,100.0,-182.19973754882812,-6.503600120544434,-6.422466278076172,-0.08113384246826172,48.81239318847656,47.235023498535156,1.5773696899414062
2,241,4,-6.561117172241211,-6.617826461791992,0.05670928955078125,98.59677124023438,95.57291412353516,3.0238571166992188,15.893508911132812,16.409791946411133,-0.5162830352783203,-82.29585266113281,100.0,-182.2958526611328,-6.411412239074707,-6.422466278076172,0.011054039001464844,48.67470169067383,47.235023498535156,1.4396781921386719
2,242,4,-6.511458873748779,-6.617826461791992,0.10636758804321289,98.56599426269531,95.57291412353516,2.9930801391601562,16.100448608398438,16.470232009887695,-0.3697834014892578,-82.40702056884766,100.0,-182.40702056884766,-6.375438690185547,-6.422466278076172,0.047027587890625,48.87532424926758,47.235023498535156,1.6403007507324219
3,0,0,-8.981492042541504,-10.329669952392578,1.3481779098510742,91.50508880615234,95.57291412353516,-4.0678253173828125,-2.346494674682617,16.711997985839844,-19.05849266052246,-88.75828552246094,100.0,-188.75828552246094,-5.833792686462402,-6.715506553649902,0.8817138671875,48.272403717041016,47.235023498535156,1.0373802185058594
3,1,0,-9.009197235107422,-10.378510475158691,1.3693132400512695,89.80937957763672,95.57291412353516,-5.7635345458984375,-4.973489761352539,16.711997985839844,-21.685487747192383,-89.9026107788086,100.0,-189.9026107788086,-5.792346954345703,-6.715506553649902,0.9231595993041992,48.174156188964844,47.235023498535156,0.9391326904296875
3,2,0,-9.024054527282715,-9.79242992401123,0.7683753967285156,88.23182678222656,94.01041412353516,-5.778587341308594,-6.889147758483887,15.442731857299805,-22.33187961578369,-91.00531768798828,100.0,-191.00531768798828,-5.8821821212768555,-6.666666507720947,0.7844843864440918,48.29193878173828,47.235023498535156,1.056915283203125
3,3,0,-9.029082298278809,-9.548229217529297,0.5191469192504883,86.08470153808594,91.27603912353516,-5.191337585449219,-8.488237380981445,12.601994514465332,-21.090231895446777,-91.76399230957031,100.0,-191.7639923095703,-6.010723114013672,-6.520146369934082,0.5094232559204102,48.28173065185547,47.235023498535156,1.0467071533203125
3,4,0,-8.985042572021484,-9.450549125671387,0.46550655364990234,82.93763732910156,88.54166412353516,-5.604026794433594,-10.363384246826172,8.733756065368652,-19.097140312194824,-91.96052551269531,100.0,-191.9605255126953,-6.199915885925293,-6.373626232147217,0.17371034622192383,47.83487319946289,47.235023498535156,0.5998497009277344
3,5,0,-8.997984886169434,-9.352869033813477,0.35488414764404297,80.43030548095703,86.19791412353516,-5.767608642578125,-12.097412109375,4.865518093109131,-16.96293020248413,-91.94356536865234,100.0,-191.94356536865234,-6.1004862785339355,-6.324786186218262,0.22429990768432617,48.00786590576172,47.235023498535156,0.7728424072265625
3,6,0,-8.861327171325684,-9.157508850097656,0.29618167877197266,77.72797393798828,83.59375,-5.865776062011719,-13.712425231933594,1.4203686714172363,-15.13279390335083,-92.07451629638672,100.0,-192.07451629638672,-5.988701343536377,-6.275946140289307,0.2872447967529297,47.86863708496094,47.235023498535156,0.6336135864257812
3,7,0,-8.669822692871094,-9.01098918914795,0.34116649627685547,74.76426696777344,80.98958587646484,-6.225318908691406,-15.568668365478516,-1.9038984775543213,-13.664769887924194,-92.35101318359375,100.0,-192.35101318359375,-5.781712532043457,-6.275946140289307,0.4942336082458496,47.84044647216797,47.235023498535156,0.6054229736328125
3,8,0,-8.597746849060059,-8.864468574523926,0.2667217254638672,72.56639099121094,78.77603912353516,-6.209648132324219,-17.674846649169922,-4.502871036529541,-13.17197561264038,-92.50750732421875,100.0,-192.50750732421875,-5.799675941467285,-6.373626232147217,0.5739502906799316,47.66450119018555,47.235023498535156,0.4294776916503906
3,9,0,-8.537046432495117,-8.717948913574219,0.18090248107910156,70.00354766845703,76.171875,-6.168327331542969,-19.371824264526367,-6.255666255950928,-13.11615800857544,-92.85001373291016,100.0,-192.85001373291016,-5.7697434425354,-6.324786186218262,0.5550427436828613,47.868812561035156,47.235023498535156,0.6337890625
3,10,0,-8.274913787841797,-8.669108390808105,0.3941946029663086,67.14188385009766,73.4375,-6.295616149902344,-20.986886978149414,-7.766696929931641,-13.220190048217773,-92.83789825439453,100.0,-192.83789825439453,-5.621942043304443,-6.227106094360352,0.6051640510559082,47.77246856689453,47.235023498535156,0.537445068359375
3,11,0,-8.067971229553223,-8.620268821716309,0.5522975921630859,65.27366638183594,70.703125,-5.4294586181640625,-22.064477920532227,-9.096404075622559,-12.968073844909668,-92.88724517822266,100.0,-192.88724517822266,-5.546835899353027,-6.227106094360352,0.6802701950073242,47.673065185546875,47.235023498535156,0.43804168701171875
3,12,0,-7.9554548263549805,-8.473748207092285,0.5182933807373047,62.563175201416016,68.09896087646484,-5.535785675048828,-23.667194366455078,-10.546993255615234,-13.120201110839844,-92.84514617919922,100.0,-192.84514617919922,-5.394491195678711,-6.129426002502441,0.7349348068237305,47.656639099121094,47.235023498535156,0.4216156005859375
3,13,0,-7.820464134216309,-8.327228546142578,0.5067644119262695,59.77116394042969,65.625,-5.8538360595703125,-25.54572296142578,-11.876699447631836,-13.669023513793945,-93.00849151611328,100.0,-193.00849151611328,-5.249301910400391,-6.129426002502441,0.8801240921020508,47.48069763183594,47.235023498535156,0.24567413330078125
3,14,0,-7.732324600219727,-8.131868362426758,0.39954376220703125,57.110660552978516,63.02083206176758,-5.9101715087890625,-26.58848762512207,-13.327289581298828,-13.261198043823242,-92.85452270507812,100.0,-192.85452270507812,-5.137016296386719,-6.1782660484313965,1.0412497520446777,47.637611389160156,47.235023498535156,0.402587890625
3,15,0,-7.43211555480957,-7.887667655944824,0.4555521011352539,53.86394500732422,60.41666793823242,-6.552722930908203,-27.99814796447754,-14.777878761291504,-13.220269203186035,-92.72775268554688,100.0,-192.72775268554688,-4.873844146728516,-6.129426002502441,1.2555818557739258,47.360992431640625,47.235023498535156,0.12596893310546875
3,16,0,-7.398032188415527,-7.741147518157959,0.34311532974243164,51.66696548461914,57.68229293823242,-6.015327453613281,-29.407821655273438,-16.288909912109375,-13.118911743164062,-92.98236846923828,100.0,-192.98236846923828,-4.931029796600342,-5.934065818786621,1.0030360221862793,47.38980484008789,47.235023498535156,0.15478134155273438
3,17,0,-7.315214157104492,-7.643467426300049,0.32825326919555664,49.405460357666016,54.6875,-5.282039642333984,-30.07817268371582,-17.739498138427734,-12.338674545288086,-92.68923950195312,100.0,-192.68923950195312,-4.941409111022949,-5.738705635070801,0.7972965240478516,47.39002227783203,47.235023498535156,0.154998779296875
3,18,0,-7.225763320922852,-7.594627380371094,0.3688640594482422,47.67974090576172,51.953125,-4.273384094238281,-31.276220321655273,-19.190088272094727,-12.086132049560547,-92.81561279296875,100.0,-192.81561279296875,-4.907294750213623,-5.5433454513549805,0.6360507011413574,47.252044677734375,47.235023498535156,0.01702117919921875
3,19,0,-7.184622764587402,-7.545787334442139,0.36116456985473633,45.640872955322266,49.73958206176758,-4.0987091064453125,-32.44192886352539,-20.519794464111328,-11.922134399414062,-92.94681549072266,100.0,-192.94681549072266,-4.851794242858887,-5.44566535949707,0.5938711166381836,47.1663703918457,47.235023498535156,-0.06865310668945312
3,20,0,-7.199892997741699,-7.399267196655273,0.19937419891357422,43.87147903442383,47.78645706176758,-3.91497802734375,-32.95322036743164,-21.42641258239746,-11.52680778503418,-92.96417999267578,100.0,-192.96417999267578,-4.685261249542236,-5.396825313568115,0.7115640640258789,46.984458923339844,47.235023498535156,-0.2505645751953125
3,21,0,-6.940920829772949,-7.350427150726318,0.40950632095336914,42.54659652709961,45.703125,-3.1565284729003906,-33.72328186035156,-22.333030700683594,-11.390251159667969,-93.17269897460938,100.0,-193.17269897460938,-4.507889747619629,-5.299145221710205,0.7912554740905762,46.88932800292969,47.235023498535156,-0.34569549560546875
3,22,0,-6.730181694030762,-7.252747058868408,0.5225653648376465,40.38742446899414,43.75,-3.3625755310058594,-34.539363861083984,-23.300090789794922,-11.239273071289062,-92.83258056640625,100.0,-192.83258056640625,-4.397411346435547,-5.25030517578125,0.8528938293457031,47.21030044555664,47.235023498535156,-0.024723052978515625
3,23,0,-6.696108818054199,-7.106226921081543,0.41011810302734375,38.611656188964844,42.05729293823242,-3.445636749267578,-34.85621643066406,-24.327590942382812,-10.52862548828125,-92.5826187133789,100.0,-192.5826187133789,-4.349396228790283,-5.15262508392334,0.8032288551330566,47.05862808227539,47.235023498535156,-0.17639541625976562
3,24,0,-6.763322830200195,-6.959706783294678,0.19638395309448242,38.100013732910156,40.36458206176758,-2.264568328857422,-34.93535614013672,-25.173768997192383,-9.761587142944336,-92.52874755859375,100.0,-192.52874755859375,-4.408376693725586,-5.05494499206543,0.6465682983398438,46.67777633666992,47.235023498535156,-0.5572471618652344
3,25,0,-6.807033538818359,-6.862026691436768,0.0549931526184082,37.80790328979492,38.54166793823242,-0.7337646484375,-35.0120849609375,-25.778181076049805,-9.233903884887695,-92.52607727050781,100.0,-192.5260772705078,-4.526963233947754,-4.9572649002075195,0.4303016662597656,46.78399658203125,47.235023498535156,-0.45102691650390625
3,26,0,-6.910337448120117,-6.8131866455078125,-0.09715080261230469,37.34770965576172,37.36979293823242,-0.022083282470703125,-35.06952667236328,-26.140827178955078,-8.928699493408203,-92.57848358154297,100.0,-192.57848358154297,-4.66080379486084,-4.859584808349609,0.19878101348876953,46.337554931640625,47.235023498535156,-0.8974685668945312
3,27,0,-6.971388816833496,-6.8131866455078125,-0.1582021713256836,37.21809768676758,36.84895706176758,0.369140625,-35.25421142578125,-26.140827178955078,-9.113384246826172,-92.6827621459961,100.0,-192.6827621459961,-4.661247253417969,-4.859584808349609,0.19833755493164062,46.57254409790039,47.235023498535156,-0.6624794006347656
3,28,0,-6.893960952758789,-6.8131866455078125,-0.08077430725097656,37.17525100708008,36.45833206176758,0.7169189453125,-34.85765838623047,-26.140827178955078,-8.71683120727539,-93.07838439941406,100.0,-193.07838439941406,-4.711993217468262,-4.859584808349609,0.14759159088134766,46.56584167480469,47.235023498535156,-0.6691818237304688
3,29,0,-7.216150283813477,-6.862026691436768,-0.354123592376709,37.28129577636719,36.328125,0.9531707763671875,-34.35124588012695,-26.140827178955078,-8.210418701171875,-92.91944885253906,100.0,-192.91944885253906,-4.965385437011719,-4.859584808349609,-0.10580062866210938,46.50801467895508,47.235023498535156,-0.7270088195800781
3,30,0,-7.169589996337891,-6.910866737365723,-0.25872325897216797,37.488731384277344,36.328125,1.1606063842773438,-34.337921142578125,-26.140827178955078,-8.197093963623047,-93.17046356201172,100.0,-193.17046356201172,-5.06449031829834,-4.859584808349609,-0.20490550994873047,46.602928161621094,47.235023498535156,-0.6320953369140625
3,31,0,-7.244070053100586,-7.008546829223633,-0.23552322387695312,37.12848663330078,36.328125,0.8003616333007812,-33.7301025390625,-26.140827178955078,-7.589275360107422,-92.67989349365234,100.0,-192.67989349365234,-5.086151123046875,-4.859584808349609,-0.22656631469726562,46.53622817993164,47.235023498535156,-0.6987953186035156
3,32,0,-7.171010971069336,-7.008546829223633,-0.16246414184570312,37.09331512451172,36.19791793823242,0.8953971862792969,-33.07341766357422,-26.140827178955078,-6.932590484619141,-92.3268051147461,100.0,-192.3268051147461,-5.14211368560791,-4.859584808349609,-0.2825288772583008,46.58982849121094,47.235023498535156,-0.6451950073242188
3,33,0,-7.280451774597168,-7.008546829223633,-0.27190494537353516,37.069610595703125,36.06770706176758,1.0019035339355469,-32.31916046142578,-26.140827178955078,-6.178333282470703,-91.73351287841797,100.0,-191.73351287841797,-5.190333366394043,-4.859584808349609,-0.3307485580444336,46.54646682739258,47.235023498535156,-0.6885566711425781
3,34,0,-7.326574325561523,-7.008546829223633,-0.3180274963378906,36.86661911010742,35.9375,0.9291191101074219,-31.26116943359375,-26.140827178955078,-5.120342254638672,-90.89122772216797,100.0,-190.89122772216797,-5.210920333862305,-4.9084248542785645,-0.30249547958374023,47.07183074951172,47.235023498535156,-0.1631927490234375
3,35,0,-7.317226409912109,-7.057386875152588,-0.2598395347595215,36.84747314453125,35.9375,0.90997314453125,-29.839061737060547,-26.140827178955078,-3.6982345581054688,-89.07286834716797,100.0,-189.07286834716797,-5.283692359924316,-4.9084248542785645,-0.37526750564575195,46.953548431396484,47.235023498535156,-0.2814750671386719
3,36,0,-7.5481157302856445,-7.057386875152588,-0.49072885513305664,36.92464828491211,35.9375,0.9871482849121094,-29.277196884155273,-26.140827178955078,-3.1363697052001953,-88.48328399658203,100.0,-188.48328399658203,-5.430874824523926,-4.9084248542785645,-0.5224499702453613,47.00996017456055,47.235023498535156,-0.22506332397460938
3,37,0,-7.5206451416015625,-7.106226921081543,-0.41441822052001953,36.62286376953125,35.9375,0.68536376953125,-27.759281158447266,-26.080387115478516,-1.67889404296875,-86.85969543457031,100.0,-186.8596954345703,-5.531894207000732,-4.9084248542785645,-0.623469352722168,46.93792724609375,47.235023498535156,-0.29709625244140625
3,38,0,-7.5239410400390625,-7.203907012939453,-0.3200340270996094,36.23081970214844,35.9375,0.2933197021484375,-25.9577693939209,-26.080387115478516,0.12261772155761719,-84.40731811523438,100.0,-184.40731811523438,-5.548330307006836,-4.9572649002075195,-0.5910654067993164,47.00111389160156,47.235023498535156,-0.23390960693359375
3,39,0,-7.310812950134277,-7.252747058868408,-0.05806589126586914,36.16474914550781,35.9375,0.2272491455078125,-24.452959060668945,-25.71773910522461,1.264780044555664,-81.9122314453125,100.0,-181.9122314453125,-5.409905433654785,-5.006104946136475,-0.40380048751831055,46.736549377441406,47.235023498535156,-0.49847412109375
3,40,0,-7.263853073120117,-7.252747058868408,-0.011106014251708984,36.21026611328125,35.9375,0.27276611328125,-21.930540084838867,-24.811120986938477,2.8805809020996094,-78.8888168334961,100.0,-178.8888168334961,-5.279427528381348,-5.05494499206543,-0.22448253631591797,46.81358337402344,47.235023498535156,-0.42144012451171875
3,41,0,-7.344278335571289,-7.252747058868408,-0.09153127670288086,36.441261291503906,35.9375,0.5037612915039062,-19.781803131103516,-23.541854858398438,3.760051727294922,-76.0979995727539,100.0,-176.0979995727539,-5.2695231437683105,-5.15262508392334,-0.1168980598449707,46.64501953125,47.235023498535156,-0.5900039672851562
3,42,0,-7.265829086303711,-7.252747058868408,-0.013082027435302734,36.48078918457031,35.9375,0.5432891845703125,-18.682207107543945,-21.728618621826172,3.0464115142822266,-74.68955993652344,100.0,-174.68955993652344,-5.284570693969727,-5.201465129852295,-0.08310556411743164,46.70603942871094,47.235023498535156,-0.5289840698242188
3,43,0,-7.442293167114258,-7.252747058868408,-0.1895461082458496,36.90892028808594,35.9375,0.9714202880859375,-17.32518196105957,-19.25052833557129,1.9253463745117188,-73.13661193847656,100.0,-173.13661193847656,-5.435018539428711,-5.299145221710205,-0.13587331771850586,46.68354034423828,47.235023498535156,-0.551483154296875
3,44,0,-7.584319114685059,-7.252747058868408,-0.3315720558166504,37.280155181884766,35.9375,1.3426551818847656,-15.850522994995117,-17.25596809387207,1.4054450988769531,-71.93091583251953,100.0,-171.93091583251953,-5.539314270019531,-5.299145221710205,-0.24016904830932617,46.872806549072266,47.235023498535156,-0.3622169494628906
3,45,0,-7.52242374420166,-7.301587104797363,-0.22083663940429688,37.009521484375,35.80729293823242,1.2022285461425781,-14.672374725341797,-15.321849822998047,0.64947509765625,-70.38632202148438,100.0,-170.38632202148438,-5.445060729980469,-5.299145221710205,-0.14591550827026367,46.42204284667969,47.235023498535156,-0.8129806518554688
3,46,0,-7.54213809967041,-7.350427150726318,-0.1917109489440918,36.8914909362793,35.80729293823242,1.084197998046875,-13.623698234558105,-13.871260643005371,0.24756240844726562,-69.0857162475586,100.0,-169.0857162475586,-5.445183753967285,-5.299145221710205,-0.14603853225708008,46.44705581665039,47.235023498535156,-0.7879676818847656
3,47,0,-7.596962928771973,-7.350427150726318,-0.2465357780456543,37.203575134277344,35.9375,1.2660751342773438,-13.019425392150879,-12.662435531616211,-0.35698986053466797,-68.14655303955078,100.0,-168.14655303955078,-5.584662437438965,-5.299145221710205,-0.28551721572875977,46.40552520751953,47.235023498535156,-0.829498291015625
3,48,0,-7.811511993408203,-7.4481072425842285,-0.3634047508239746,37.05482482910156,35.9375,1.1173248291015625,-12.090449333190918,-11.937141418457031,-0.15330791473388672,-67.24845123291016,100.0,-167.24845123291016,-5.396717548370361,-5.299145221710205,-0.09757232666015625,46.086212158203125,47.235023498535156,-1.1488113403320312
3,49,0,-7.860709190368652,-7.545787334442139,-0.31492185592651367,36.86680603027344,35.9375,0.9293060302734375,-12.64105224609375,-11.453611373901367,-1.1874408721923828,-67.50715637207031,100.0,-167.5071563720703,-5.382367134094238,-5.299145221710205,-0.0832219123840332,44.35111618041992,47.235023498535156,-2.8839073181152344
3,50,1,-6.936426162719727,-7.594627380371094,0.6582012176513672,37.87480926513672,36.06770706176758,1.8071022033691406,-11.22612190246582,-11.090964317321777,-0.13515758514404297,-68.21588897705078,100.0,-168.21588897705078,-4.867127418518066,-5.299145221710205,0.43201780319213867,43.63533401489258,47.15821838378906,-3.5228843688964844
3,51,1,-7.086399078369141,-7.692307472229004,0.6059083938598633,38.78864288330078,36.06770706176758,2.720935821533203,-10.770849227905273,-10.970081329345703,0.1992321014404297,-67.80736541748047,100.0,-167.80736541748047,-4.748586654663086,-5.299145221710205,0.5505585670471191,37.450279235839844,47.15821838378906,-9.707939147949219
3,52,1,-7.079601287841797,-7.594627380371094,0.5150260925292969,38.88690185546875,36.328125,2.55877685546875,-10.22908878326416,-10.849199295043945,0.6201105117797852,-67.7092056274414,100.0,-167.7092056274414,-4.6673970222473145,-5.299145221710205,0.6317481994628906,31.02827262878418,46.774192810058594,-15.745920181274414
3,53,1,-6.782035827636719,-7.4481072425842285,0.6660714149475098,38.526611328125,36.71875,1.807861328125,-10.390107154846191,-10.42611026763916,0.03600311279296875,-67.35956573486328,100.0,-167.35956573486328,-4.618589401245117,-5.299145221710205,0.6805558204650879,23.61005973815918,45.54531478881836,-21.93525505065918
3,54,1,-6.896624565124512,-7.301587104797363,0.40496253967285156,39.171844482421875,36.97916793823242,2.192676544189453,-10.369369506835938,-9.882139205932617,-0.4872303009033203,-67.1157455444336,100.0,-167.1157455444336,-4.445371150970459,-5.25030517578125,0.804934024810791,18.366188049316406,43.701995849609375,-25.33580780029297
3,55,1,-6.92881965637207,-7.155066967010498,0.22624731063842773,39.77284622192383,37.109375,2.663471221923828,-10.566547393798828,-9.70081615447998,-0.8657312393188477,-66.63811492919922,100.0,-166.63811492919922,-4.62358283996582,-5.15262508392334,0.5290422439575195,13.47715950012207,41.16743469238281,-27.690275192260742
3,56,1,-7.013401031494141,-7.155066967010498,0.14166593551635742,39.994285583496094,37.63020706176758,2.3640785217285156,-10.94355297088623,-9.640375137329102,-1.303177833557129,-66.15231323242188,100.0,-166.15231323242188,-4.655276298522949,-5.006104946136475,0.3508286476135254,8.68735122680664,38.17204284667969,-29.484691619873047
3,57,1,-6.9776458740234375,-7.155066967010498,0.17742109298706055,40.02760314941406,37.890625,2.1369781494140625,-10.932953834533691,-9.579933166503906,-1.3530206680297852,-66.05436706542969,100.0,-166.0543670654297,-4.689962387084961,-5.006104946136475,0.31614255905151367,6.04075813293457,34.2549934387207,-28.214235305786133
3,58,1,-6.853492736816406,-7.155066967010498,0.3015742301940918,40.45243835449219,38.02083206176758,2.4316062927246094,-10.115147590637207,-9.519492149353027,-0.5956554412841797,-65.74461364746094,100.0,-165.74461364746094,-4.60905122756958,-5.006104946136475,0.39705371856689453,4.122783660888672,30.03072166442871,-25.90793800354004
3,59,1,-6.829683303833008,-7.106226921081543,0.27654361724853516,40.866363525390625,38.15104293823242,2.715320587158203,-10.37002182006836,-9.519492149353027,-0.850529670715332,-65.76464080810547,100.0,-165.76464080810547,-4.695696830749512,-5.006104946136475,0.3104081153869629,3.466022491455078,25.57603645324707,-22.110013961791992
3,60,1,-6.841368675231934,-7.057386875152588,0.2160181999206543,40.94601058959961,38.28125,2.6647605895996094,-10.082183837890625,-9.39861011505127,-0.6835737228393555,-65.35862731933594,100.0,-165.35862731933594,-4.68796443939209,-5.006104946136475,0.31814050674438477,3.8307552337646484,22.273426055908203,-18.442670822143555
3,61,1,-6.878846168518066,-7.008546829223633,0.1297006607055664,41.19834518432617,38.54166793823242,2.65667724609375,-9.933744430541992,-9.277727127075195,-0.6560173034667969,-65.38720703125,100.0,-165.38720703125,-4.437514305114746,-5.006104946136475,0.5685906410217285,4.465642929077148,20.814132690429688,-16.34848976135254
3,62,1,-6.875949859619141,-7.008546829223633,0.1325969696044922,40.92795944213867,38.80208206176758,2.1258773803710938,-10.158858299255371,-9.096404075622559,-1.0624542236328125,-65.07349395751953,100.0,-165.07349395751953,-4.535436153411865,-5.006104946136475,0.4706687927246094,3.9374866485595703,20.89093780517578,-16.95345115661621
3,63,1,-6.975945472717285,-7.008546829223633,0.032601356506347656,41.38269805908203,39.0625,2.3201980590820312,-10.432588577270508,-8.915080070495605,-1.5175085067749023,-65.08346557617188,100.0,-165.08346557617188,-4.561268329620361,-5.006104946136475,0.4448366165161133,4.281085968017578,20.89093780517578,-16.609851837158203
3,64,1,-6.974189758300781,-7.008546829223633,0.03435707092285156,41.9202880859375,39.19270706176758,2.727581024169922,-11.060441017150879,-8.854639053344727,-2.2058019638061523,-64.99533081054688,100.0,-164.99533081054688,-4.6649370193481445,-4.9572649002075195,0.292327880859375,4.222818374633789,20.89093780517578,-16.668119430541992
3,65,1,-6.982264518737793,-7.008546829223633,0.026282310485839844,42.88593292236328,39.32291793823242,3.5630149841308594,-12.102291107177734,-8.854639053344727,-3.247652053833008,-65.11164093017578,100.0,-165.11164093017578,-4.661579608917236,-4.9572649002075195,0.2956852912902832,4.160804748535156,20.89093780517578,-16.730133056640625
3,66,1,-7.0136566162109375,-7.008546829223633,-0.0051097869873046875,43.21095275878906,39.84375,3.3672027587890625,-12.788225173950195,-8.854639053344727,-3.9335861206054688,-65.37777709960938,100.0,-165.37777709960938,-4.899709701538086,-4.9572649002075195,0.057555198669433594,4.002750396728516,20.89093780517578,-16.888187408447266
